municipio,año,mes,hombres,mujeres,total
13,2019,5,2,1,3
13,2019,6,1,0,1
13,2019,7,1,1,2
13,2019,8,4,1,5
13,2019,9,1,0,1
13,2019,10,0,3,3
13,2019,11,1,2,3
13,2019,12,2,1,3
14,2019,1,2,2,4
14,2019,2,4,3,7
14,2019,3,0,2,2
14,2019,4,1,1,2
14,2019,5,2,1,3
14,2019,6,1,0,1
14,2019,7,1,1,2
14,2019,8,2,3,5
14,2019,9,2,3,5
14,2019,10,1,0,1
14,2019,11,0,1,1
14,2019,12,0,2,2
15,2019,1,0,1,1
15,2019,2,1,0,1
15,2019,4,0,1,1
15,2019,5,0,1,1
15,2019,6,0,1,1
15,2019,7,0,1,1
15,2019,8,2,1,3
15,2019,9,1,1,2
15,2019,10,0,2,2
15,2019,11,0,1,1
16,2019,1,3,4,7
16,2019,2,1,3,4
16,2019,3,2,0,2
16,2019,4,3,2,5
16,2019,5,3,2,5
16,2019,6,2,4,6
16,2019,7,0,2,2
16,2019,8,3,1,4
16,2019,9,4,3,7
16,2019,10,2,3,5
16,2019,11,7,4,11
16,2019,12,2,4,6
17,2019,1,58,50,108
17,2019,2,36,40,76
17,2019,3,40,43,83
17,2019,4,50,37,87
17,2019,5,46,33,79
17,2019,6,39,39,78
17,2019,7,70,51,121
17,2019,8,65,54,119
17,2019,9,54,59,113
17,2019,10,50,54,104
17,2019,11,49,50,99
17,2019,12,46,41,87
18,2019,1,266,256,522
18,2019,2,223,215,438
18,2019,3,242,194,436
18,2019,4,189,188,377
18,2019,5,226,209,435
18,2019,6,206,225,431
18,2019,7,234,223,457
18,2019,8,272,284,556
18,2019,9,343,281,624
18,2019,10,278,281,559
18,2019,11,252,232,484
18,2019,12,245,246,491
19,2019,1,25,22,47
19,2019,2,12,20,32
19,2019,3,24,17,41
19,2019,4,34,17,51
19,2019,5,26,25,51
19,2019,6,21,18,39
19,2019,7,26,24,50
19,2019,8,25,23,48
19,2019,9,32,17,49
19,2019,10,30,22,52
19,2019,11,25,26,51
19,2019,12,22,36,58
20,2019,1,4,6,10
20,2019,2,2,3,5
20,2019,3,1,2,3
20,2019,4,0,4,4
20,2019,5,3,2,5
20,2019,7,2,6,8
20,2019,8,8,1,9
20,2019,9,4,2,6
20,2019,10,3,1,4
20,2019,11,2,4,6
20,2019,12,5,1,6
21,2019,1,1,0,1
21,2019,2,1,0,1
21,2019,3,0,1,1
21,2019,4,0,2,2
21,2019,5,1,2,3
21,2019,6,1,0,1
21,2019,7,1,2,3
21,2019,8,1,1,2
21,2019,9,1,0,1
21,2019,10,0,2,2
21,2019,11,6,3,9
21,2019,12,1,2,3
22,2019,5,1,0,1
22,2019,6,0,1,1
22,2019,7,1,0,1
22,2019,9,0,1,1
22,2019,11,0,1,1
23,2019,1,5,4,9
23,2019,2,2,1,3
23,2019,3,3,1,4
23,2019,4,3,1,4
23,2019,5,3,3,6
23,2019,6,2,1,3
23,2019,7,2,0,2
23,2019,8,1,2,3
23,2019,9,6,5,11
23,2019,10,1,0,1
23,2019,11,1,7,8
23,2019,12,7,3,10
24,2019,4,1,0,1
24,2019,8,1,0,1
24,2019,9,1,0,1
24,2019,12,1,0,1
25,2019,1,24,37,61
25,2019,2,31,52,83
25,2019,3,25,24,49
25,2019,4,18,23,41
25,2019,5,30,24,54
25,2019,6,37,26,63
25,2019,7,35,20,55
25,2019,8,46,31,77
25,2019,9,46,45,91
25,2019,10,45,42,87
25,2019,11,35,45,80
25,2019,12,41,43,84
26,2019,1,40,41,81
26,2019,2,25,20,45
26,2019,3,32,24,56
26,2019,4,26,22,48
26,2019,5,27,19,46
26,2019,6,23,18,41
26,2019,7,41,29,70
26,2019,8,25,31,56
26,2019,9,31,27,58
26,2019,10,35,35,70
26,2019,11,35,17,52
26,2019,12,30,37,67
27,2019,1,6,10,16
27,2019,2,2,6,8
27,2019,3,5,9,14
27,2019,4,10,5,15
27,2019,5,10,7,17
27,2019,6,13,13,26
27,2019,7,5,11,16
27,2019,8,5,9,14
27,2019,9,10,7,17
27,2019,10,6,8,14
27,2019,11,6,11,17
27,2019,12,10,7,17
28,2019,1,2,0,2
28,2019,2,1,0,1
28,2019,7,1,0,1
28,2019,11,0,1,1
29,2019,1,94,91,185
29,2019,2,111,88,199
29,2019,3,83,85,168
29,2019,4,85,73,158
29,2019,5,86,60,146
29,2019,6,63,76,139
29,2019,7,89,97,186
29,2019,8,98,114,212
29,2019,9,117,95,212
29,2019,10,102,105,207
29,2019,11,96,97,193
29,2019,12,91,95,186
30,2019,1,545,519,1064
30,2019,2,451,463,914
30,2019,3,469,480,949
30,2019,4,394,424,818
30,2019,5,440,437,877
30,2019,6,432,418,850
30,2019,7,519,534,1053
30,2019,8,544,573,1117
30,2019,9,642,565,1207
30,2019,10,600,561,1161
30,2019,11,504,523,1027
30,2019,12,521,498,1019
31,2019,1,1,0,1
31,2019,2,0,1,1
31,2019,7,0,1,1
31,2019,9,0,1,1
31,2019,10,0,1,1
31,2019,12,2,1,3
32,2019,2,1,0,1
32,2019,4,1,1,2
32,2019,5,1,0,1
32,2019,8,0,1,1
32,2019,10,0,2,2
32,2019,11,4,7,11
33,2019,1,48,48,96
33,2019,2,42,53,95
33,2019,3,55,51,106
33,2019,4,28,38,66
33,2019,5,51,36,87
33,2019,6,45,29,74
33,2019,7,42,49,91
33,2019,8,63,43,106
33,2019,9,59,53,112
33,2019,10,51,47,98
33,2019,11,44,60,104
33,2019,12,50,39,89
34,2019,2,1,0,1
34,2019,3,1,1,2
34,2019,4,0,3,3
34,2019,5,3,2,5
34,2019,7,0,2,2
34,2019,8,1,0,1
34,2019,9,1,0,1
34,2019,10,1,0,1
34,2019,11,1,1,2
35,2019,1,15,14,29
35,2019,2,10,7,17
35,2019,3,11,4,15
35,2019,4,3,10,13
35,2019,5,11,2,13
35,2019,6,6,15,21
35,2019,7,9,4,13
35,2019,8,12,8,20
35,2019,9,4,10,14
35,2019,10,8,9,17
35,2019,11,7,5,12
35,2019,12,11,9,20
36,2019,1,15,24,39
36,2019,2,18,9,27
36,2019,3,22,18,40
36,2019,4,18,19,37
36,2019,5,22,19,41
36,2019,6,14,19,33
36,2019,7,25,24,49
36,2019,8,22,17,39
36,2019,9,30,24,54
36,2019,10,18,26,44
36,2019,11,12,19,31
36,2019,12,16,26,42
37,2019,5,0,1,1
37,2019,6,0,1,1
37,2019,7,1,1,2
37,2019,8,1,0,1
37,2019,9,2,0,2
37,2019,10,1,0,1
37,2019,11,2,1,3
37,2019,12,1,0,1
38,2019,1,3,4,7
38,2019,2,4,2,6
38,2019,3,2,2,4
38,2019,4,0,2,2
38,2019,5,4,0,4
38,2019,6,2,4,6
38,2019,7,2,4,6
38,2019,8,6,3,9
38,2019,9,5,4,9
38,2019,10,4,2,6
38,2019,11,2,3,5
38,2019,12,5,5,10
39,2019,1,4,4,8
39,2019,2,4,3,7
39,2019,3,3,2,5
39,2019,4,1,2,3
39,2019,5,3,2,5
39,2019,6,5,3,8
39,2019,7,7,3,10
39,2019,8,2,7,9
39,2019,9,4,6,10
39,2019,10,2,1,3
39,2019,11,2,0,2
39,2019,12,1,3,4
40,2019,1,1,2,3
40,2019,2,1,0,1
40,2019,3,0,1,1
40,2019,4,0,1,1
40,2019,5,1,0,1
40,2019,6,0,2,2
40,2019,8,1,1,2
40,2019,10,1,1,2
40,2019,12,0,2,2
41,2019,1,5,4,9
41,2019,2,7,7,14
41,2019,3,4,11,15
41,2019,4,7,11,18
41,2019,5,8,6,14
41,2019,6,6,7,13
41,2019,7,12,9,21
41,2019,8,10,10,20
41,2019,9,15,11,26
41,2019,10,9,7,16
41,2019,11,8,5,13
41,2019,12,7,4,11
42,2019,1,129,112,241
42,2019,2,117,94,211
42,2019,3,93,83,176
42,2019,4,95,80,175
42,2019,5,88,78,166
42,2019,6,97,83,180
42,2019,7,101,110,211
42,2019,8,141,126,267
42,2019,9,122,150,272
42,2019,10,135,120,255
42,2019,11,106,101,207
42,2019,12,122,101,223
43,2019,1,149,165,314
43,2019,2,158,128,286
43,2019,3,121,139,260
43,2019,4,166,152,318
43,2019,5,148,139,287
43,2019,6,131,142,273
43,2019,7,149,171,320
43,2019,8,170,150,320
43,2019,9,183,159,342
43,2019,10,176,152,328
43,2019,11,149,152,301
43,2019,12,135,149,284
44,2019,3,0,1,1
44,2019,5,0,1,1
44,2019,7,0,2,2
44,2019,9,1,0,1
44,2019,10,2,1,3
44,2019,11,0,1,1
44,2019,12,0,1,1
45,2019,1,2,2,4
45,2019,2,2,1,3
45,2019,4,2,1,3
45,2019,6,2,0,2
45,2019,10,3,1,4
45,2019,11,0,1,1
45,2019,12,0,1,1
46,2019,1,2,4,6
46,2019,2,0,6,6
46,2019,3,0,2,2
46,2019,4,0,3,3
46,2019,5,2,1,3
46,2019,6,1,2,3
46,2019,7,1,0,1
46,2019,8,1,3,4
46,2019,9,4,1,5
46,2019,10,2,0,2
46,2019,11,1,1,2
46,2019,12,1,4,5
47,2019,1,16,15,31
47,2019,2,7,9,16
47,2019,3,12,10,22
47,2019,4,10,6,16
47,2019,5,5,11,16
47,2019,6,4,6,10
47,2019,7,8,7,15
47,2019,8,14,7,21
47,2019,9,9,10,19
47,2019,10,6,5,11
47,2019,11,6,11,17
47,2019,12,7,14,21
48,2019,1,46,37,83
48,2019,2,35,35,70
48,2019,3,27,35,62
48,2019,4,34,33,67
48,2019,5,21,38,59
48,2019,6,34,31,65
48,2019,7,37,33,70
48,2019,8,62,66,128
48,2019,9,40,55,95
48,2019,10,47,42,89
48,2019,11,40,35,75
48,2019,12,49,42,91
49,2019,1,3,6,9
49,2019,2,0,2,2
49,2019,3,2,2,4
49,2019,4,1,1,2
49,2019,5,1,2,3
49,2019,6,1,0,1
49,2019,7,1,4,5
49,2019,8,2,5,7
49,2019,9,3,0,3
49,2019,10,3,3,6
49,2019,11,5,1,6
49,2019,12,2,7,9
50,2019,8,1,2,3
50,2019,9,1,1,2
50,2019,11,3,0,3
50,2019,12,1,2,3
51,2019,1,5,6,11
51,2019,2,1,3,4
51,2019,3,2,5,7
51,2019,4,1,3,4
51,2019,5,2,1,3
51,2019,6,1,3,4
51,2019,7,2,4,6
51,2019,8,2,1,3
51,2019,9,6,1,7
51,2019,10,5,3,8
51,2019,11,0,3,3
51,2019,12,2,2,4
52,2019,1,2,2,4
52,2019,2,1,4,5
52,2019,3,2,3,5
52,2019,4,2,4,6
52,2019,5,4,5,9
52,2019,6,2,0,2
52,2019,7,2,4,6
52,2019,8,0,1,1
52,2019,9,2,3,5
52,2019,10,2,4,6
52,2019,11,4,0,4
52,2019,12,2,1,3
55,2019,1,131,106,237
55,2019,2,102,111,213
55,2019,3,100,115,215
55,2019,4,88,90,178
55,2019,5,91,98,189
55,2019,6,103,90,193
55,2019,7,122,101,223
55,2019,8,154,129,283
55,2019,9,143,138,281
55,2019,10,115,139,254
55,2019,11,135,111,246
55,2019,12,103,128,231
56,2019,1,9,12,21
56,2019,2,9,8,17
56,2019,3,8,6,14
56,2019,4,10,9,19
56,2019,5,6,8,14
56,2019,6,3,7,10
56,2019,7,7,17,24
56,2019,8,6,10,16
56,2019,9,5,8,13
56,2019,10,12,7,19
56,2019,11,11,12,23
56,2019,12,6,8,14
57,2019,1,0,1,1
57,2019,2,0,1,1
57,2019,4,1,0,1
57,2019,5,0,1,1
57,2019,6,1,0,1
57,2019,8,1,0,1
57,2019,9,1,0,1
57,2019,10,0,1,1
57,2019,11,0,2,2
58,2019,1,11,14,25
58,2019,2,8,5,13
58,2019,3,7,13,20
58,2019,4,7,7,14
58,2019,5,8,9,17
58,2019,6,7,13,20
58,2019,7,13,12,25
58,2019,8,9,10,19
58,2019,9,10,11,21
58,2019,10,7,8,15
58,2019,11,13,8,21
58,2019,12,9,13,22
59,2019,1,2,0,2
59,2019,2,1,1,2
59,2019,3,0,4,4
59,2019,4,1,1,2
59,2019,5,1,1,2
59,2019,6,1,1,2
59,2019,7,1,1,2
59,2019,8,1,0,1
59,2019,10,1,3,4
59,2019,11,2,0,2
59,2019,12,0,1,1
60,2019,1,1,0,1
60,2019,2,1,0,1
60,2019,6,0,1,1
60,2019,7,0,1,1
60,2019,12,1,0,1
61,2019,1,1,1,2
61,2019,2,0,2,2
61,2019,4,1,0,1
61,2019,7,1,1,2
61,2019,8,1,3,4
61,2019,11,1,2,3
61,2019,12,1,2,3
62,2019,1,2,2,4
62,2019,2,1,0,1
62,2019,3,0,2,2
62,2019,4,2,1,3
62,2019,5,1,0,1
62,2019,8,0,1,1
62,2019,9,1,0,1
62,2019,11,2,1,3
63,2019,1,0,1,1
63,2019,2,1,2,3
63,2019,3,1,0,1
63,2019,4,1,0,1
63,2019,7,0,1,1
63,2019,8,0,1,1
63,2019,9,2,0,2
63,2019,11,0,2,2
63,2019,12,0,2,2
64,2019,1,0,1,1
64,2019,5,0,1,1
64,2019,6,1,0,1
64,2019,7,1,0,1
64,2019,9,2,0,2
64,2019,10,0,1,1
64,2019,11,0,1,1
64,2019,12,1,0,1
65,2019,6,1,0,1
65,2019,7,0,3,3
65,2019,9,1,0,1
65,2019,10,0,1,1
66,2019,1,5,5,10
66,2019,2,5,8,13
66,2019,3,7,4,11
66,2019,4,1,5,6
66,2019,5,1,5,6
66,2019,6,5,4,9
66,2019,7,5,3,8
66,2019,8,7,2,9
66,2019,9,8,5,13
66,2019,10,3,6,9
66,2019,11,4,5,9
66,2019,12,4,2,6
67,2019,3,0,1,1
67,2019,7,0,2,2
67,2019,12,1,0,1
68,2019,1,1,0,1
68,2019,2,3,0,3
68,2019,3,0,2,2
68,2019,5,0,1,1
68,2019,7,0,2,2
68,2019,8,0,1,1
68,2019,10,0,1,1
68,2019,11,1,1,2
69,2019,1,1,2,3
69,2019,2,2,5,7
69,2019,3,0,1,1
69,2019,4,1,3,4
69,2019,5,3,3,6
69,2019,6,0,1,1
69,2019,7,1,5,6
69,2019,8,4,3,7
69,2019,9,0,4,4
69,2019,10,3,2,5
69,2019,11,2,1,3
69,2019,12,3,4,7
70,2019,1,9,6,15
70,2019,2,5,5,10
70,2019,3,9,7,16
70,2019,4,3,9,12
70,2019,5,8,6,14
70,2019,6,7,5,12
70,2019,7,6,5,11
70,2019,8,11,12,23
70,2019,9,7,7,14
70,2019,10,6,10,16
70,2019,11,8,10,18
70,2019,12,4,7,11
71,2019,1,16,19,35
71,2019,2,12,13,25
71,2019,3,12,17,29
71,2019,4,10,7,17
71,2019,5,5,18,23
71,2019,6,13,12,25
71,2019,7,15,13,28
71,2019,8,18,22,40
71,2019,9,28,20,48
71,2019,10,18,18,36
71,2019,11,13,15,28
71,2019,12,22,14,36
72,2019,1,12,10,22
72,2019,2,7,8,15
72,2019,3,3,8,11
72,2019,4,8,9,17
72,2019,5,4,2,6
72,2019,6,4,4,8
72,2019,7,0,5,5
72,2019,8,14,8,22
72,2019,9,7,6,13
72,2019,10,11,7,18
72,2019,11,6,9,15
72,2019,12,13,4,17
