municipio,año,mes,hombres,mujeres,total
13,2021,4,1,0,1
13,2021,5,1,1,2
13,2021,6,1,0,1
13,2021,7,1,1,2
13,2021,8,2,0,2
13,2021,9,1,0,1
13,2021,10,0,2,2
13,2021,11,2,2,4
13,2021,12,1,1,2
14,2021,1,0,7,7
14,2021,2,1,2,3
14,2021,3,2,4,6
14,2021,4,4,0,4
14,2021,5,1,1,2
14,2021,6,3,1,4
14,2021,7,3,0,3
14,2021,8,1,3,4
14,2021,9,1,2,3
14,2021,10,6,0,6
14,2021,11,0,3,3
14,2021,12,1,3,4
15,2021,1,3,0,3
15,2021,2,1,0,1
15,2021,3,2,0,2
15,2021,5,1,1,2
15,2021,7,0,2,2
15,2021,8,1,2,3
15,2021,10,1,2,3
15,2021,11,2,1,3
16,2021,1,5,3,8
16,2021,2,4,4,8
16,2021,3,3,2,5
16,2021,4,3,1,4
16,2021,5,4,1,5
16,2021,6,7,4,11
16,2021,7,0,7,7
16,2021,8,3,2,5
16,2021,9,7,3,10
16,2021,10,3,2,5
16,2021,11,2,3,5
16,2021,12,4,2,6
17,2021,1,25,20,45
17,2021,2,24,26,50
17,2021,3,32,21,53
17,2021,4,21,29,50
17,2021,5,21,15,36
17,2021,6,18,21,39
17,2021,7,31,25,56
17,2021,8,30,36,66
17,2021,9,45,29,74
17,2021,10,36,40,76
17,2021,11,30,34,64
17,2021,12,41,47,88
18,2021,1,195,205,400
18,2021,2,180,167,347
18,2021,3,175,162,337
18,2021,4,157,132,289
18,2021,5,152,152,304
18,2021,6,168,162,330
18,2021,7,188,170,358
18,2021,8,232,194,426
18,2021,9,263,231,494
18,2021,10,273,245,518
18,2021,11,227,219,446
18,2021,12,233,204,437
19,2021,1,22,16,38
19,2021,2,21,22,43
19,2021,3,18,25,43
19,2021,4,29,23,52
19,2021,5,25,18,43
19,2021,6,17,15,32
19,2021,7,24,21,45
19,2021,8,32,24,56
19,2021,9,17,21,38
19,2021,10,28,27,55
19,2021,11,23,24,47
19,2021,12,32,23,55
20,2021,1,4,7,11
20,2021,2,4,7,11
20,2021,3,2,4,6
20,2021,4,2,1,3
20,2021,5,1,3,4
20,2021,6,1,2,3
20,2021,7,2,1,3
20,2021,8,5,4,9
20,2021,9,5,3,8
20,2021,10,0,2,2
20,2021,11,2,3,5
20,2021,12,1,3,4
21,2021,1,14,7,21
21,2021,2,7,9,16
21,2021,3,9,13,22
21,2021,4,8,8,16
21,2021,5,16,9,25
21,2021,6,14,14,28
21,2021,7,13,7,20
21,2021,8,7,14,21
21,2021,9,8,13,21
21,2021,10,5,11,16
21,2021,11,3,5,8
21,2021,12,3,7,10
22,2021,1,1,0,1
22,2021,2,1,1,2
22,2021,3,0,2,2
22,2021,5,1,0,1
22,2021,7,1,0,1
22,2021,8,1,1,2
22,2021,9,1,1,2
22,2021,10,1,0,1
22,2021,11,1,0,1
22,2021,12,2,0,2
23,2021,1,5,1,6
23,2021,2,2,5,7
23,2021,3,2,2,4
23,2021,4,1,3,4
23,2021,5,2,4,6
23,2021,6,2,2,4
23,2021,7,4,6,10
23,2021,8,3,5,8
23,2021,9,4,2,6
23,2021,10,0,1,1
23,2021,11,1,2,3
23,2021,12,2,0,2
24,2021,2,1,0,1
24,2021,6,0,1,1
24,2021,7,1,0,1
24,2021,10,3,0,3
24,2021,11,0,1,1
24,2021,12,0,1,1
25,2021,1,29,33,62
25,2021,2,28,29,57
25,2021,3,28,37,65
25,2021,4,20,18,38
25,2021,5,23,25,48
25,2021,6,23,24,47
25,2021,7,37,31,68
25,2021,8,38,42,80
25,2021,9,34,44,78
25,2021,10,32,53,85
25,2021,11,30,37,67
25,2021,12,35,37,72
26,2021,1,28,29,57
26,2021,2,26,19,45
26,2021,3,23,26,49
26,2021,4,19,14,33
26,2021,5,12,11,23
26,2021,6,16,15,31
26,2021,7,23,22,45
26,2021,8,32,29,61
26,2021,9,35,31,66
26,2021,10,24,33,57
26,2021,11,41,35,76
26,2021,12,34,25,59
27,2021,1,15,7,22
27,2021,2,13,9,22
27,2021,3,10,9,19
27,2021,4,8,13,21
27,2021,5,20,19,39
27,2021,6,20,21,41
27,2021,7,12,10,22
27,2021,8,16,20,36
27,2021,9,24,20,44
27,2021,10,19,12,31
27,2021,11,15,18,33
27,2021,12,7,10,17
28,2021,1,0,1,1
28,2021,3,2,0,2
28,2021,7,1,1,2
28,2021,8,0,1,1
28,2021,10,1,1,2
28,2021,12,1,1,2
29,2021,1,72,66,138
29,2021,2,56,62,118
29,2021,3,63,61,124
29,2021,4,57,52,109
29,2021,5,57,57,114
29,2021,6,66,55,121
29,2021,7,67,63,131
29,2021,8,83,96,179
29,2021,9,82,101,183
29,2021,10,84,70,154
29,2021,11,94,78,172
29,2021,12,78,83,161
30,2021,1,365,378,743
30,2021,2,336,345,681
30,2021,3,341,324,665
30,2021,4,305,312,617
30,2021,5,336,314,651
30,2021,6,375,358,733
30,2021,7,400,382,782
30,2021,8,433,423,856
30,2021,9,521,513,1034
30,2021,10,484,483,967
30,2021,11,447,453,900
30,2021,12,506,447,953
31,2021,1,1,1,2
31,2021,2,2,0,2
31,2021,4,1,1,2
31,2021,6,0,2,2
31,2021,8,1,1,2
31,2021,10,2,0,2
31,2021,11,1,0,1
31,2021,12,0,1,1
32,2021,5,2,0,2
32,2021,6,1,0,1
32,2021,8,0,1,1
32,2021,10,2,0,2
33,2021,1,51,48,99
33,2021,2,33,44,77
33,2021,3,38,28,66
33,2021,4,30,26,56
33,2021,5,36,17,53
33,2021,6,42,24,66
33,2021,7,30,33,63
33,2021,8,43,36,79
33,2021,9,48,43,92
33,2021,10,61,49,110
33,2021,11,45,31,76
33,2021,12,52,46,98
34,2021,1,0,1,1
34,2021,2,0,3,3
34,2021,4,1,0,1
34,2021,6,1,0,1
34,2021,8,0,2,2
34,2021,10,0,2,2
34,2021,11,1,1,2
34,2021,12,1,1,2
35,2021,1,8,7,15
35,2021,2,8,5,13
35,2021,3,15,5,20
35,2021,4,7,8,15
35,2021,5,8,7,15
35,2021,6,6,10,16
35,2021,7,7,8,15
35,2021,8,10,6,16
35,2021,9,8,6,14
35,2021,10,11,6,17
35,2021,11,9,7,16
35,2021,12,6,16,22
36,2021,1,18,18,36
36,2021,2,13,19,32
36,2021,3,21,11,32
36,2021,4,9,9,18
36,2021,5,11,15,26
36,2021,6,17,16,33
36,2021,7,17,12,29
36,2021,8,19,19,38
36,2021,9,21,21,42
36,2021,10,13,12,25
36,2021,11,18,13,31
36,2021,12,9,16,25
37,2021,1,2,1,3
37,2021,2,1,1,2
37,2021,3,2,1,3
37,2021,4,3,2,5
37,2021,6,2,1,3
37,2021,7,4,0,4
37,2021,8,3,4,7
37,2021,9,0,2,2
37,2021,10,1,1,2
37,2021,12,0,1,1
38,2021,1,6,4,10
38,2021,2,6,3,9
38,2021,3,1,1,2
38,2021,4,1,2,3
38,2021,5,5,3,8
38,2021,6,4,0,4
38,2021,7,4,1,5
38,2021,9,5,4,9
38,2021,10,3,4,7
38,2021,11,4,1,5
38,2021,12,2,2,4
39,2021,1,3,5,8
39,2021,2,3,1,4
39,2021,3,3,6,9
39,2021,4,1,4,5
39,2021,5,3,3,6
39,2021,6,4,4,8
39,2021,7,1,2,3
40,2021,1,1,1,2
40,2021,2,1,3,4
40,2021,3,1,2,3
40,2021,4,1,0,1
40,2021,5,1,2,3
40,2021,6,0,1,1
40,2021,7,0,1,1
40,2021,8,0,2,2
40,2021,9,0,1,1
40,2021,11,1,2,3
40,2021,12,1,0,1
41,2021,1,6,3,9
41,2021,2,7,12,19
41,2021,3,3,5,8
41,2021,4,5,8,13
41,2021,5,10,8,18
41,2021,6,6,9,15
41,2021,7,5,6,11
41,2021,8,8,9,17
41,2021,9,6,8,14
41,2021,10,12,3,15
41,2021,11,9,3,12
41,2021,12,13,4,17
42,2021,1,89,107,196
42,2021,2,80,70,150
42,2021,3,83,84,167
42,2021,4,78,84,162
42,2021,5,80,70,150
42,2021,6,81,77,158
42,2021,7,111,72,183
42,2021,8,132,114,246
42,2021,9,134,159,293
42,2021,10,141,103,244
42,2021,11,104,88,192
42,2021,12,116,116,232
43,2021,1,122,124,246
43,2021,2,114,111,225
43,2021,3,126,117,243
43,2021,4,115,130,245
43,2021,5,132,125,257
43,2021,6,138,131,269
43,2021,7,162,152,314
43,2021,8,152,159,311
43,2021,9,166,170,336
43,2021,10,147,151,298
43,2021,11,130,103,233
43,2021,12,140,122,262
44,2021,2,1,0,1
44,2021,4,1,0,1
44,2021,5,1,1,2
44,2021,6,1,1,2
44,2021,7,0,1,1
44,2021,8,0,1,1
45,2021,1,2,2,4
45,2021,2,1,0,1
45,2021,3,1,1,2
45,2021,4,1,1,2
45,2021,5,1,0,1
45,2021,6,0,1,1
45,2021,7,0,1,1
45,2021,8,1,1,2
45,2021,9,3,1,4
45,2021,10,0,1,1
45,2021,11,2,0,2
45,2021,12,1,2,3
46,2021,1,3,0,3
46,2021,2,1,1,2
46,2021,3,1,1,2
46,2021,4,5,3,8
46,2021,5,4,4,8
46,2021,6,1,2,3
46,2021,7,5,5,10
46,2021,8,3,2,5
46,2021,9,2,2,4
46,2021,10,5,1,6
46,2021,11,1,3,4
46,2021,12,2,4,6
47,2021,1,26,20,46
47,2021,2,18,24,42
47,2021,3,16,15,31
47,2021,4,10,18,28
47,2021,5,25,18,43
47,2021,6,14,16,30
47,2021,7,23,19,42
47,2021,8,14,10,24
47,2021,9,16,8,24
47,2021,10,15,12,27
47,2021,11,9,12,21
47,2021,12,10,13,23
48,2021,1,22,26,48
48,2021,2,28,33,61
48,2021,3,27,27,54
48,2021,4,37,24,61
48,2021,5,24,31,55
48,2021,6,27,22,49
48,2021,7,44,29,73
48,2021,8,31,32,63
48,2021,9,36,36,72
48,2021,10,30,38,68
48,2021,11,37,34,71
48,2021,12,26,28,54
49,2021,1,4,4,8
49,2021,2,1,2,3
49,2021,3,1,0,1
49,2021,4,4,1,5
49,2021,5,3,0,3
49,2021,6,2,0,2
49,2021,7,3,2,5
49,2021,8,3,3,6
49,2021,9,5,4,9
49,2021,10,1,4,5
49,2021,11,2,1,3
49,2021,12,2,4,6
50,2021,1,2,1,3
50,2021,2,2,0,2
50,2021,3,1,0,1
50,2021,5,3,0,3
50,2021,6,3,0,3
50,2021,7,1,0,1
50,2021,9,3,2,5
50,2021,10,2,0,2
50,2021,12,0,1,1
51,2021,1,1,3,4
51,2021,2,2,1,3
51,2021,3,5,2,7
51,2021,4,2,1,3
51,2021,5,1,2,3
51,2021,6,4,0,4
51,2021,7,5,0,5
51,2021,8,1,6,7
51,2021,9,2,1,3
51,2021,10,2,6,8
51,2021,11,5,2,7
51,2021,12,2,3,5
52,2021,2,0,1,1
52,2021,3,0,1,1
52,2021,4,1,0,1
52,2021,6,4,1,5
52,2021,7,2,1,3
52,2021,8,5,4,9
52,2021,9,3,0,3
52,2021,10,2,3,5
52,2021,11,1,3,4
52,2021,12,1,3,4
55,2021,1,86,101,187
55,2021,2,79,67,146
55,2021,3,110,103,213
55,2021,4,77,81,158
55,2021,5,107,78,185
55,2021,6,101,85,186
55,2021,7,109,107,216
55,2021,8,136,121,257
55,2021,9,147,123,270
55,2021,10,129,129,258
55,2021,11,115,102,217
55,2021,12,87,114,201
56,2021,1,12,8,20
56,2021,2,14,9,23
56,2021,3,12,17,29
56,2021,4,10,6,16
56,2021,5,5,6,11
56,2021,6,9,6,15
56,2021,7,9,17,26
56,2021,8,13,13,26
56,2021,9,10,13,23
56,2021,10,7,13,20
56,2021,11,11,5,16
56,2021,12,8,8,16
57,2021,1,0,5,5
57,2021,3,0,2,2
57,2021,4,2,0,2
57,2021,5,2,0,2
57,2021,6,0,1,1
57,2021,8,2,1,3
57,2021,9,2,1,3
57,2021,10,1,3,4
57,2021,11,2,1,3
57,2021,12,0,2,2
58,2021,1,10,5,15
58,2021,2,5,4,9
58,2021,3,3,8,11
58,2021,4,4,12,16
58,2021,5,9,1,10
58,2021,6,10,8,18
58,2021,7,6,5,11
58,2021,8,13,7,20
58,2021,9,8,8,16
58,2021,10,13,12,25
58,2021,11,9,13,22
58,2021,12,10,10,20
59,2021,1,1,1,2
59,2021,2,0,1,1
59,2021,3,1,3,4
59,2021,4,3,2,5
59,2021,5,1,0,1
59,2021,6,3,4,7
59,2021,7,0,4,4
59,2021,8,1,1,2
59,2021,9,3,1,4
59,2021,10,1,1,2
59,2021,11,1,0,1
59,2021,12,2,1,3
60,2021,9,0,1,1
60,2021,10,0,1,1
60,2021,11,2,0,2
61,2021,1,6,3,9
61,2021,2,5,1,6
61,2021,3,5,1,6
61,2021,4,2,2,4
61,2021,5,0,1,1
61,2021,6,0,1,1
61,2021,7,1,0,1
61,2021,8,1,2,3
61,2021,9,2,0,2
61,2021,10,3,0,3
61,2021,11,3,1,4
61,2021,12,0,2,2
62,2021,1,1,0,1
62,2021,2,0,3,3
62,2021,4,1,0,1
62,2021,6,0,1,1
62,2021,7,1,1,2
62,2021,8,2,0,2
62,2021,9,1,1,2
62,2021,11,1,0,1
62,2021,12,0,1,1
63,2021,1,1,0,1
63,2021,2,0,2,2
63,2021,3,1,3,4
63,2021,5,0,2,2
63,2021,6,3,0,3
63,2021,8,1,0,1
63,2021,9,2,0,2
63,2021,10,1,0,1
63,2021,11,2,1,3
63,2021,12,4,0,4
64,2021,1,1,2,3
64,2021,2,0,1,1
64,2021,3,1,2,3
64,2021,4,0,1,1
64,2021,5,3,1,4
64,2021,6,1,1,2
64,2021,7,1,1,2
64,2021,8,2,0,2
64,2021,10,1,2,3
64,2021,11,1,1,2
64,2021,12,1,0,1
65,2021,1,1,0,1
65,2021,2,0,2,2
65,2021,4,1,1,2
65,2021,5,1,2,3
65,2021,6,1,0,1
65,2021,7,0,1,1
65,2021,8,2,0,2
65,2021,9,1,1,2
65,2021,11,1,0,1
65,2021,12,1,0,1
66,2021,1,14,19,33
66,2021,2,19,15,34
66,2021,3,18,15,33
66,2021,4,5,6,11
66,2021,5,7,5,12
66,2021,6,5,9,14
66,2021,7,11,9,20
66,2021,8,10,12,22
66,2021,9,14,11,25
66,2021,10,5,9,14
66,2021,11,9,14,23
66,2021,12,6,8,14
67,2021,1,0,1,1
67,2021,5,1,0,1
67,2021,8,0,1,1
68,2021,1,3,1,4
68,2021,3,2,0,2
68,2021,4,1,2,3
68,2021,5,1,2,3
68,2021,6,0,1,1
68,2021,7,1,0,1
68,2021,8,1,0,1
68,2021,9,2,0,2
68,2021,10,1,2,3
68,2021,11,1,0,1
69,2021,1,5,1,6
69,2021,2,1,5,6
69,2021,3,2,2,4
69,2021,4,2,3,5
69,2021,5,1,2,3
69,2021,6,1,0,1
69,2021,7,2,2,4
69,2021,8,5,1,6
69,2021,9,1,3,4
69,2021,10,4,0,4
69,2021,11,0,3,3
69,2021,12,4,5,9
70,2021,1,1,7,8
70,2021,2,7,7,14
70,2021,3,5,6,11
70,2021,4,4,6,10
70,2021,5,3,6,9
70,2021,6,8,4,12
70,2021,7,7,6,13
70,2021,8,2,5,7
70,2021,9,6,5,11
70,2021,10,8,7,15
70,2021,11,10,11,21
70,2021,12,7,9,16
71,2021,1,17,15,32
71,2021,2,18,11,29
71,2021,3,10,15,25
71,2021,4,11,5,16
71,2021,5,8,12,20
71,2021,6,17,12,29
71,2021,7,17,7,24
71,2021,8,11,14,25
71,2021,9,13,16,29
71,2021,10,14,23,37
71,2021,11,20,18,38
71,2021,12,16,22,38
72,2021,1,8,5,13
72,2021,2,7,6,13
72,2021,3,8,4,12
72,2021,4,10,7,17
72,2021,5,6,8,14
72,2021,6,6,9,15
72,2021,7,5,9,14
72,2021,8,5,9,14
72,2021,9,10,9,19
72,2021,10,9,15,24
72,2021,11,10,12,22
72,2021,12,9,9,18
