municipio,año,mes,hombres,mujeres,total
17,2016,12,65,72,137
18,2016,1,301,286,587
18,2016,2,303,284,587
18,2016,3,279,280,559
18,2016,4,220,214,434
18,2016,5,262,231,493
18,2016,6,232,224,456
18,2016,7,276,233,509
18,2016,8,335,308,643
18,2016,9,364,337,701
18,2016,10,315,318,633
18,2016,11,305,288,593
18,2016,12,281,270,551
19,2016,1,34,28,62
19,2016,2,20,36,56
19,2016,3,31,28,59
19,2016,4,29,27,56
19,2016,5,32,29,61
19,2016,6,31,40,71
19,2016,7,34,31,65
19,2016,8,31,37,68
19,2016,9,37,30,67
19,2016,10,39,32,71
19,2016,11,27,29,56
19,2016,12,31,28,59
20,2016,1,4,5,9
20,2016,2,6,2,8
20,2016,3,3,4,7
20,2016,4,3,4,7
20,2016,5,3,4,7
20,2016,6,3,2,5
20,2016,7,2,1,3
20,2016,8,4,3,7
20,2016,9,2,9,11
20,2016,10,1,8,9
20,2016,11,8,1,9
20,2016,12,2,3,5
21,2016,2,2,1,3
21,2016,3,1,1,2
21,2016,5,0,2,2
21,2016,6,1,3,4
21,2016,9,1,1,2
21,2016,10,2,0,2
21,2016,11,2,1,3
21,2016,12,2,1,3
22,2016,1,1,1,2
22,2016,2,0,1,1
22,2016,3,1,0,1
22,2016,4,1,0,1
22,2016,6,1,0,1
22,2016,8,0,1,1
23,2016,1,3,2,5
23,2016,2,1,1,2
23,2016,3,5,2,7
23,2016,4,1,0,1
23,2016,5,1,2,3
23,2016,6,1,4,5
23,2016,7,6,2,8
23,2016,8,4,3,7
23,2016,9,5,2,7
23,2016,10,3,1,4
23,2016,11,4,1,5
23,2016,12,8,3,11
24,2016,3,1,1,2
24,2016,4,1,1,2
24,2016,9,2,0,2
24,2016,10,2,1,3
24,2016,12,0,1,1
25,2016,1,38,46,84
25,2016,2,41,29,70
25,2016,3,41,35,76
25,2016,4,36,23,59
25,2016,5,37,33,70
25,2016,6,27,22,49
25,2016,7,28,32,60
25,2016,8,35,37,72
25,2016,9,64,58,122
25,2016,10,37,39,76
25,2016,11,47,40,87
25,2016,12,40,37,77
26,2016,1,34,48,82
26,2016,2,39,33,72
26,2016,3,38,30,68
26,2016,4,23,22,45
26,2016,5,19,21,40
26,2016,6,26,19,45
26,2016,7,24,37,61
26,2016,8,37,50,87
26,2016,9,58,40,98
26,2016,10,41,40,81
26,2016,11,29,26,55
26,2016,12,32,39,71
27,2016,1,7,6,13
27,2016,2,4,10,14
27,2016,3,5,6,11
27,2016,4,5,7,12
27,2016,5,13,7,20
27,2016,6,3,4,7
27,2016,7,10,8,18
27,2016,8,11,8,19
27,2016,9,14,13,27
27,2016,10,5,3,8
27,2016,11,13,10,23
27,2016,12,8,6,14
28,2016,2,1,0,1
28,2016,5,0,1,1
28,2016,6,1,1,2
28,2016,7,0,3,3
28,2016,8,1,0,1
28,2016,9,1,0,1
28,2016,12,1,0,1
29,2016,1,111,110,221
29,2016,2,119,116,235
29,2016,3,105,102,207
29,2016,4,86,75,161
29,2016,5,73,100,173
29,2016,6,71,82,153
29,2016,7,105,103,208
29,2016,8,122,127,249
29,2016,9,124,129,253
29,2016,10,156,141,297
29,2016,11,131,106,237
29,2016,12,127,137,264
30,2016,1,646,629,1275
30,2016,2,590,563,1153
30,2016,3,555,557,1112
30,2016,4,506,518,1024
30,2016,5,517,462,979
30,2016,6,554,513,1067
30,2016,7,596,593,1189
30,2016,8,720,672,1392
30,2016,9,727,680,1407
30,2016,10,667,691,1358
30,2016,11,607,586,1193
30,2016,12,677,644,1321
31,2016,1,1,0,1
31,2016,2,1,1,2
31,2016,3,1,0,1
31,2016,4,2,0,2
31,2016,5,2,2,4
31,2016,7,1,0,1
31,2016,9,1,2,3
31,2016,10,0,1,1
31,2016,11,1,1,2
31,2016,12,2,0,2
32,2016,3,2,0,2
32,2016,4,1,0,1
32,2016,9,2,0,2
33,2016,1,53,57,110
33,2016,2,57,52,109
33,2016,3,49,39,88
33,2016,4,35,35,70
33,2016,5,44,33,77
33,2016,6,35,31,66
33,2016,7,49,52,101
33,2016,8,58,61,119
33,2016,9,62,51,113
33,2016,10,71,51,122
33,2016,11,67,54,121
33,2016,12,49,52,101
34,2016,2,2,1,3
34,2016,5,3,0,3
34,2016,8,0,1,1
34,2016,10,1,1,2
34,2016,12,0,3,3
35,2016,1,10,9,19
35,2016,2,5,11,16
35,2016,3,16,13,29
35,2016,4,14,10,24
35,2016,5,7,6,13
35,2016,6,12,17,29
35,2016,7,11,12,23
35,2016,8,18,8,26
35,2016,9,4,11,15
35,2016,10,12,8,20
35,2016,11,8,9,17
35,2016,12,13,7,20
36,2016,1,22,25,47
36,2016,2,25,24,49
36,2016,3,21,24,45
36,2016,4,26,25,51
36,2016,5,14,15,29
36,2016,6,18,27,45
36,2016,7,28,26,54
36,2016,8,25,38,63
36,2016,9,28,39,67
36,2016,10,32,30,62
36,2016,11,27,28,55
36,2016,12,15,28,43
37,2016,4,0,1,1
37,2016,5,1,0,1
37,2016,7,2,1,3
38,2016,1,5,1,6
38,2016,2,4,2,6
38,2016,3,2,3,5
38,2016,4,0,2,2
38,2016,5,2,2,4
38,2016,6,4,3,7
38,2016,7,1,4,5
38,2016,8,2,3,5
38,2016,9,1,7,8
38,2016,10,3,5,8
38,2016,11,2,4,6
38,2016,12,2,4,6
39,2016,1,6,2,8
39,2016,2,3,4,7
39,2016,3,0,5,5
39,2016,4,4,2,6
39,2016,5,0,3,3
39,2016,6,1,3,4
39,2016,7,3,2,5
39,2016,8,5,4,9
39,2016,9,4,5,9
39,2016,10,2,5,7
39,2016,11,7,1,8
39,2016,12,1,4,5
40,2016,1,0,2,2
40,2016,2,1,3,4
40,2016,3,1,0,1
40,2016,4,1,2,3
40,2016,5,2,1,3
40,2016,6,0,1,1
40,2016,7,1,3,4
40,2016,8,0,1,1
40,2016,9,2,2,4
40,2016,10,2,1,3
40,2016,11,1,0,1
40,2016,12,1,3,4
41,2016,1,3,9,12
41,2016,2,10,6,16
41,2016,3,11,11,22
41,2016,4,8,9,17
41,2016,5,10,15,25
41,2016,6,8,7,15
41,2016,7,13,6,19
41,2016,8,11,9,20
41,2016,9,9,16,25
41,2016,10,10,11,21
41,2016,11,13,7,20
41,2016,12,8,12,20
42,2016,1,143,117,260
42,2016,2,131,141,272
42,2016,3,133,110,243
42,2016,4,108,95,203
42,2016,5,101,93,194
42,2016,6,88,92,180
42,2016,7,116,108,224
42,2016,8,157,121,278
42,2016,9,163,150,313
42,2016,10,160,131,291
42,2016,11,128,146,274
42,2016,12,125,129,254
43,2016,1,154,154,308
43,2016,2,157,155,312
43,2016,3,170,169,339
43,2016,4,140,140,280
43,2016,5,154,154,308
43,2016,6,144,148,292
43,2016,7,163,144,307
43,2016,8,189,155,344
43,2016,9,210,183,393
43,2016,10,173,186,359
43,2016,11,170,164,334
43,2016,12,150,162,312
44,2016,1,0,1,1
44,2016,3,1,0,1
44,2016,5,0,1,1
44,2016,7,0,1,1
44,2016,9,1,1,2
45,2016,1,1,1,2
45,2016,2,1,3,4
45,2016,3,0,2,2
45,2016,4,0,1,1
45,2016,7,1,0,1
45,2016,8,2,2,4
45,2016,9,0,2,2
45,2016,10,1,2,3
45,2016,11,1,0,1
45,2016,12,3,2,5
46,2016,1,0,1,1
46,2016,2,0,1,1
46,2016,3,2,1,3
46,2016,4,1,1,2
46,2016,5,0,1,1
46,2016,6,1,3,4
46,2016,7,2,1,3
46,2016,8,2,0,2
46,2016,9,0,2,2
46,2016,10,1,3,4
46,2016,11,0,3,3
46,2016,12,4,2,6
47,2016,1,7,5,12
47,2016,2,8,13,21
47,2016,3,9,1,10
47,2016,4,8,4,12
47,2016,5,6,5,11
47,2016,6,8,7,15
47,2016,7,12,5,17
47,2016,8,12,10,22
47,2016,9,9,13,22
47,2016,10,12,15,27
47,2016,11,13,13,26
47,2016,12,11,10,21
48,2016,1,34,42,76
48,2016,2,43,45,88
48,2016,3,34,39,73
48,2016,4,20,30,50
48,2016,5,30,24,54
48,2016,6,41,35,76
48,2016,7,48,43,91
48,2016,8,58,38,96
48,2016,9,38,49,87
48,2016,10,40,34,74
48,2016,11,36,43,79
48,2016,12,39,56,95
49,2016,1,3,1,4
49,2016,2,2,3,5
49,2016,3,2,4,6
49,2016,4,0,2,2
49,2016,5,1,2,3
49,2016,6,2,1,3
49,2016,7,1,4,5
49,2016,8,2,5,7
49,2016,9,2,3,5
49,2016,10,6,2,8
49,2016,11,2,5,7
49,2016,12,3,0,3
50,2016,3,1,0,1
50,2016,4,1,3,4
50,2016,5,3,1,4
50,2016,8,2,0,2
50,2016,9,3,0,3
50,2016,10,1,0,1
50,2016,11,1,1,2
50,2016,12,1,2,3
51,2016,1,4,7,11
51,2016,2,1,2,3
51,2016,3,2,1,3
51,2016,4,5,4,9
51,2016,5,1,4,5
51,2016,6,1,1,2
51,2016,7,2,5,7
51,2016,8,5,5,10
51,2016,9,6,5,11
51,2016,10,1,5,6
51,2016,11,1,0,1
51,2016,12,1,3,4
52,2016,1,1,3,4
52,2016,2,1,2,3
52,2016,3,3,3,6
52,2016,4,1,2,3
52,2016,5,6,2,8
52,2016,6,2,0,2
52,2016,7,8,2,10
52,2016,8,3,0,3
52,2016,9,4,2,6
52,2016,10,1,4,5
52,2016,11,0,4,4
52,2016,12,2,2,4
53,2016,1,0,1,1
53,2016,4,1,0,1
53,2016,7,1,0,1
53,2016,8,0,2,2
53,2016,9,1,0,1
53,2016,10,1,0,1
54,2016,2,1,0,1
54,2016,5,0,1,1
54,2016,7,1,0,1
55,2016,1,110,141,251
55,2016,2,115,120,235
55,2016,3,118,112,230
55,2016,4,115,106,221
55,2016,5,120,105,225
55,2016,6,109,116,225
55,2016,7,138,110,248
55,2016,8,148,121,269
55,2016,9,145,174,319
55,2016,10,157,148,305
55,2016,11,106,121,227
55,2016,12,127,143,270
56,2016,1,10,9,19
56,2016,2,6,4,10
56,2016,3,9,5,14
56,2016,4,6,3,9
56,2016,5,4,7,11
56,2016,6,6,10,16
56,2016,7,8,8,16
56,2016,8,7,5,12
56,2016,9,9,12,21
56,2016,10,6,8,14
56,2016,11,17,8,25
56,2016,12,12,9,21
57,2016,2,0,1,1
57,2016,3,0,1,1
57,2016,4,1,0,1
57,2016,5,0,1,1
57,2016,6,0,1,1
57,2016,7,1,2,3
57,2016,8,1,1,2
57,2016,9,0,2,2
57,2016,10,1,0,1
57,2016,11,2,2,4
57,2016,12,1,0,1
58,2016,1,13,11,24
58,2016,2,14,6,20
58,2016,3,11,8,19
58,2016,4,8,9,17
58,2016,5,8,20,28
58,2016,6,13,10,23
58,2016,7,20,12,32
58,2016,8,14,11,25
58,2016,9,15,15,30
58,2016,10,12,11,23
58,2016,11,10,12,22
58,2016,12,17,6,23
59,2016,1,1,0,1
59,2016,2,2,1,3
59,2016,3,1,2,3
59,2016,4,1,4,5
59,2016,5,1,1,2
59,2016,6,1,0,1
59,2016,7,1,0,1
59,2016,8,3,0,3
59,2016,9,2,4,6
59,2016,10,2,1,3
59,2016,11,0,2,2
59,2016,12,2,2,4
60,2016,1,2,0,2
60,2016,4,2,0,2
60,2016,5,1,0,1
60,2016,7,0,1,1
60,2016,8,0,2,2
60,2016,10,0,1,1
60,2016,12,0,1,1
61,2016,1,0,1,1
61,2016,2,0,1,1
61,2016,4,1,0,1
61,2016,5,0,1,1
61,2016,10,0,1,1
61,2016,12,0,1,1
62,2016,1,2,1,3
62,2016,5,1,0,1
62,2016,6,0,2,2
62,2016,9,0,2,2
62,2016,10,0,4,4
63,2016,2,0,2,2
63,2016,3,1,0,1
63,2016,6,1,0,1
63,2016,7,0,1,1
63,2016,8,1,0,1
63,2016,9,1,0,1
63,2016,10,0,1,1
63,2016,11,2,0,2
64,2016,1,1,0,1
64,2016,2,1,3,4
64,2016,3,0,1,1
64,2016,4,0,1,1
64,2016,6,1,2,3
64,2016,8,1,0,1
64,2016,9,0,5,5
64,2016,10,2,0,2
64,2016,11,0,1,1
64,2016,12,0,4,4
65,2016,1,1,1,2
65,2016,2,0,1,1
65,2016,6,1,0,1
65,2016,8,1,0,1
65,2016,9,1,0,1
65,2016,10,1,0,1
65,2016,11,1,1,2
66,2016,1,7,7,14
66,2016,2,6,7,13
66,2016,3,5,10,15
66,2016,4,2,5,7
66,2016,5,4,3,7
66,2016,6,2,3,5
66,2016,7,2,6,8
66,2016,8,3,7,10
66,2016,9,4,6,10
66,2016,10,5,1,6
66,2016,11,5,3,8
66,2016,12,4,5,9
67,2016,1,2,0,2
67,2016,4,0,1,1
67,2016,5,0,1,1
67,2016,6,0,3,3
67,2016,7,1,1,2
67,2016,8,0,1,1
67,2016,9,0,1,1
67,2016,10,0,1,1
67,2016,12,1,0,1
68,2016,4,0,2,2
68,2016,5,1,1,2
68,2016,7,1,0,1
68,2016,8,2,0,2
68,2016,9,2,0,2
68,2016,10,1,3,4
68,2016,11,0,1,1
68,2016,12,0,2,2
69,2016,1,1,3,4
69,2016,2,1,7,8
69,2016,3,9,4,13
69,2016,4,2,3,5
69,2016,5,7,5,12
69,2016,6,6,3,9
69,2016,7,1,2,3
69,2016,8,2,1,3
69,2016,9,6,3,9
69,2016,10,5,3,8
69,2016,11,6,2,8
69,2016,12,1,2,3
70,2016,1,11,13,24
70,2016,2,9,10,19
70,2016,3,12,6,18
70,2016,4,11,6,17
70,2016,5,12,11,23
70,2016,6,7,9,16
70,2016,7,9,14,23
70,2016,8,12,8,20
70,2016,9,17,8,25
70,2016,10,6,6,12
70,2016,11,9,7,16
70,2016,12,14,8,22
71,2016,1,18,21,39
71,2016,2,14,13,27
71,2016,3,13,18,31
71,2016,4,10,13,23
71,2016,5,12,8,20
71,2016,6,8,8,16
71,2016,7,16,10,26
71,2016,8,15,14,29
71,2016,9,27,39,66
71,2016,10,38,27,65
71,2016,11,18,19,37
71,2016,12,14,15,29
72,2016,1,8,5,13
72,2016,2,11,7,18
72,2016,3,6,12,18
72,2016,4,6,13,19
72,2016,5,7,2,9
72,2016,6,4,5,9
72,2016,7,12,9,21
72,2016,8,9,12,21
72,2016,9,13,11,24
72,2016,10,11,10,21
72,2016,11,8,10,18
72,2016,12,6,10,16
