municipio,año,mes,hombres,mujeres,total
34,2018,10,0,1,1
34,2018,11,0,1,1
34,2018,12,0,4,4
35,2018,1,14,8,22
35,2018,2,12,5,17
35,2018,3,14,5,19
35,2018,4,8,14,22
35,2018,5,11,7,18
35,2018,6,7,8,15
35,2018,7,9,7,16
35,2018,8,15,7,22
35,2018,9,8,10,18
35,2018,10,8,9,17
35,2018,11,9,7,16
35,2018,12,5,5,10
36,2018,1,18,23,41
36,2018,2,19,14,33
36,2018,3,19,21,40
36,2018,4,17,8,25
36,2018,5,15,13,28
36,2018,6,21,25,46
36,2018,7,16,28,44
36,2018,8,29,21,50
36,2018,9,31,27,58
36,2018,10,23,18,41
36,2018,11,21,24,45
36,2018,12,17,28,45
37,2018,1,1,0,1
37,2018,2,1,0,1
37,2018,3,0,1,1
37,2018,5,2,0,2
37,2018,8,0,1,1
37,2018,10,1,0,1
37,2018,11,1,1,2
37,2018,12,0,2,2
38,2018,1,6,5,11
38,2018,2,2,6,8
38,2018,3,0,4,4
38,2018,4,3,3,6
38,2018,5,6,1,7
38,2018,6,5,3,8
38,2018,7,3,7,10
38,2018,8,2,2,4
38,2018,9,4,3,7
38,2018,10,2,2,4
38,2018,11,2,2,4
38,2018,12,5,1,6
39,2018,1,3,4,7
39,2018,2,2,1,3
39,2018,3,6,4,10
39,2018,4,1,1,2
39,2018,5,1,1,2
39,2018,6,4,6,10
39,2018,7,1,2,3
39,2018,8,2,4,6
39,2018,9,4,9,13
39,2018,10,2,5,7
39,2018,11,4,2,6
39,2018,12,3,5,8
40,2018,1,1,1,2
40,2018,2,2,1,3
40,2018,3,1,1,2
40,2018,5,0,3,3
40,2018,7,3,0,3
40,2018,8,2,0,2
40,2018,9,2,0,2
40,2018,10,1,1,2
40,2018,11,0,1,1
40,2018,12,0,1,1
41,2018,1,11,9,20
41,2018,2,5,8,13
41,2018,3,6,13,19
41,2018,4,11,8,19
41,2018,5,3,11,14
41,2018,6,10,7,17
41,2018,7,5,7,12
41,2018,8,6,10,16
41,2018,9,9,14,23
41,2018,10,12,9,21
41,2018,11,6,6,12
41,2018,12,15,13,28
42,2018,1,110,141,251
42,2018,2,111,106,217
42,2018,3,114,95,209
42,2018,4,100,76,176
42,2018,5,92,81,173
42,2018,6,97,77,174
42,2018,7,129,113,242
42,2018,8,123,114,237
42,2018,9,138,138,276
42,2018,10,118,124,242
42,2018,11,96,107,203
42,2018,12,127,115,242
43,2018,1,174,159,333
43,2018,2,134,141,275
43,2018,3,159,131,290
43,2018,4,163,123,286
43,2018,5,142,152,294
43,2018,6,145,139,284
43,2018,7,149,161,310
43,2018,8,179,138,317
43,2018,9,152,158,310
43,2018,10,136,178,314
43,2018,11,146,108,254
43,2018,12,144,140,284
44,2018,6,0,1,1
45,2018,1,2,0,2
45,2018,2,1,0,1
45,2018,3,0,2,2
45,2018,4,1,1,2
45,2018,6,2,0,2
45,2018,7,0,1,1
45,2018,8,1,1,2
45,2018,9,0,1,1
45,2018,10,1,0,1
45,2018,11,0,1,1
45,2018,12,1,0,1
46,2018,1,2,0,2
46,2018,2,1,1,2
46,2018,4,2,3,5
46,2018,5,0,2,2
46,2018,6,1,0,1
46,2018,7,2,2,4
46,2018,8,2,3,5
46,2018,9,0,1,1
46,2018,10,3,1,4
46,2018,11,0,1,1
47,2018,1,10,12,22
47,2018,2,11,7,18
47,2018,3,10,13,23
47,2018,4,9,12,21
47,2018,5,10,4,14
47,2018,6,11,5,16
47,2018,7,11,10,21
47,2018,8,11,9,20
47,2018,9,11,10,21
47,2018,10,8,6,14
47,2018,11,8,11,19
47,2018,12,11,11,22
48,2018,1,41,33,74
48,2018,2,36,38,74
48,2018,3,29,35,64
48,2018,4,32,28,60
48,2018,5,28,24,52
48,2018,6,48,32,80
48,2018,7,35,45,80
48,2018,8,31,49,80
48,2018,9,51,41,92
48,2018,10,37,36,73
48,2018,11,41,37,78
48,2018,12,50,31,81
49,2018,1,1,4,5
49,2018,2,4,2,6
49,2018,3,0,1,1
49,2018,4,1,2,3
49,2018,5,1,1,2
49,2018,6,0,1,1
49,2018,7,1,2,3
49,2018,8,1,2,3
49,2018,9,1,5,6
49,2018,10,4,2,6
49,2018,11,2,0,2
49,2018,12,1,1,2
50,2018,1,1,0,1
50,2018,2,1,0,1
50,2018,3,0,1,1
50,2018,4,2,0,2
50,2018,5,1,0,1
50,2018,6,1,0,1
50,2018,7,1,0,1
50,2018,8,2,0,2
50,2018,9,1,1,2
50,2018,11,1,0,1
50,2018,12,1,0,1
51,2018,1,1,0,1
51,2018,2,4,1,5
51,2018,3,1,1,2
51,2018,4,3,3,6
51,2018,5,4,2,6
51,2018,6,4,4,8
51,2018,7,5,5,10
51,2018,8,1,3,4
51,2018,9,8,2,10
51,2018,10,2,3,5
51,2018,11,2,2,4
51,2018,12,4,5,9
52,2018,1,5,2,7
52,2018,2,3,2,5
52,2018,3,4,5,9
52,2018,4,0,3,3
52,2018,5,3,1,4
52,2018,6,3,1,4
52,2018,7,3,4,7
52,2018,8,1,1,2
52,2018,9,2,4,6
52,2018,10,1,2,3
52,2018,11,2,3,5
52,2018,12,3,4,7
53,2018,4,1,0,1
53,2018,12,1,0,1
55,2018,1,118,136,254
55,2018,2,106,99,205
55,2018,3,118,85,203
55,2018,4,93,84,177
55,2018,5,100,94,194
55,2018,6,110,89,199
55,2018,7,118,111,229
55,2018,8,153,141,294
55,2018,9,136,144,280
55,2018,10,148,117,265
55,2018,11,119,111,230
55,2018,12,119,115,234
56,2018,1,5,8,13
56,2018,2,13,10,23
56,2018,3,11,12,23
56,2018,4,9,5,14
56,2018,5,2,13,15
56,2018,6,8,6,14
56,2018,7,10,7,17
56,2018,8,6,10,16
56,2018,9,9,8,17
56,2018,10,6,3,9
56,2018,11,10,12,22
56,2018,12,12,9,21
57,2018,4,1,0,1
57,2018,5,2,0,2
57,2018,9,1,2,3
57,2018,11,1,0,1
57,2018,12,1,1,2
58,2018,1,11,13,24
58,2018,2,8,11,19
58,2018,3,11,9,20
58,2018,4,10,9,19
58,2018,5,9,3,12
58,2018,6,7,7,14
58,2018,7,11,10,21
58,2018,8,13,9,22
58,2018,9,11,14,25
58,2018,10,16,14,30
58,2018,11,12,4,16
58,2018,12,13,8,21
59,2018,1,2,4,6
59,2018,2,0,1,1
59,2018,3,4,4,8
59,2018,5,1,0,1
59,2018,6,2,0,2
59,2018,7,3,4,7
59,2018,8,1,2,3
59,2018,9,0,3,3
59,2018,10,1,2,3
59,2018,11,1,2,3
59,2018,12,3,1,4
60,2018,1,2,1,3
60,2018,2,0,1,1
60,2018,6,0,1,1
60,2018,7,1,0,1
60,2018,8,1,0,1
60,2018,9,1,0,1
60,2018,12,1,0,1
61,2018,1,1,0,1
61,2018,3,1,2,3
61,2018,7,1,1,2
61,2018,8,1,0,1
61,2018,9,0,1,1
61,2018,10,0,1,1
61,2018,11,1,0,1
62,2018,2,0,1,1
62,2018,3,3,1,4
62,2018,6,1,2,3
62,2018,8,2,2,4
62,2018,9,2,1,3
62,2018,10,0,3,3
62,2018,11,0,1,1
62,2018,12,1,0,1
63,2018,1,1,2,3
63,2018,3,1,0,1
63,2018,4,1,0,1
63,2018,7,1,0,1
63,2018,8,0,1,1
63,2018,10,0,1,1
63,2018,12,0,1,1
64,2018,1,1,1,2
64,2018,2,1,0,1
64,2018,3,0,2,2
64,2018,5,2,0,2
64,2018,6,2,2,4
64,2018,7,1,1,2
64,2018,8,1,0,1
64,2018,9,1,0,1
64,2018,10,1,0,1
64,2018,12,0,1,1
65,2018,1,0,1,1
65,2018,4,0,1,1
65,2018,5,0,1,1
65,2018,6,1,0,1
65,2018,9,0,1,1
65,2018,10,0,1,1
65,2018,11,0,1,1
65,2018,12,2,0,2
66,2018,1,2,7,9
66,2018,2,4,2,6
66,2018,3,5,2,7
66,2018,4,1,3,4
66,2018,5,3,5,8
66,2018,6,2,6,8
66,2018,7,4,3,7
66,2018,8,7,4,11
66,2018,9,4,7,11
66,2018,10,4,5,9
66,2018,11,6,8,14
66,2018,12,9,6,15
67,2018,2,1,0,1
67,2018,3,1,1,2
67,2018,4,0,2,2
67,2018,6,0,1,1
67,2018,7,0,1,1
67,2018,8,1,0,1
67,2018,9,1,0,1
67,2018,11,1,0,1
67,2018,12,0,3,3
68,2018,1,1,0,1
68,2018,2,1,0,1
68,2018,4,0,1,1
68,2018,6,0,1,1
68,2018,7,0,2,2
68,2018,8,0,2,2
68,2018,9,0,1,1
68,2018,10,0,1,1
68,2018,11,1,0,1
68,2018,12,1,1,2
69,2018,1,3,6,9
69,2018,2,6,3,9
69,2018,3,2,5,7
69,2018,4,4,1,5
69,2018,5,4,1,5
69,2018,6,5,1,6
69,2018,7,2,5,7
69,2018,8,2,2,4
69,2018,9,3,6,9
69,2018,10,1,1,2
69,2018,11,1,1,2
69,2018,12,2,1,3
70,2018,1,10,13,23
70,2018,2,10,5,15
70,2018,3,7,10,17
70,2018,4,7,2,9
70,2018,5,4,10,14
70,2018,6,9,8,17
70,2018,7,6,14,20
70,2018,8,10,6,16
70,2018,9,10,11,21
70,2018,10,14,4,18
70,2018,11,9,11,20
70,2018,12,9,5,14
71,2018,1,14,15,29
71,2018,2,16,15,31
71,2018,3,14,19,33
71,2018,4,12,14,26
71,2018,5,12,14,26
71,2018,6,11,12,23
71,2018,7,19,12,31
71,2018,8,18,17,35
71,2018,9,21,18,39
71,2018,10,11,16,27
71,2018,11,16,9,25
71,2018,12,18,7,25
72,2018,1,7,12,19
72,2018,2,14,9,23
72,2018,3,11,13,24
72,2018,4,11,8,19
72,2018,5,9,9,18
72,2018,6,5,7,12
72,2018,7,9,11,20
72,2018,8,10,11,21
72,2018,9,13,12,25
72,2018,10,9,11,20
72,2018,11,8,7,15
72,2018,12,11,5,16
