municipio,año,mes,hombres,mujeres,total
14,2014,6,1,0,1
14,2014,7,2,1,3
14,2014,8,2,0,2
14,2014,9,1,0,1
14,2014,11,0,3,3
14,2014,12,2,2,4
15,2014,1,1,1,2
15,2014,2,0,1,1
15,2014,3,3,0,3
15,2014,4,1,0,1
15,2014,5,0,3,3
15,2014,6,0,1,1
15,2014,9,0,2,2
15,2014,10,0,1,1
15,2014,11,1,0,1
15,2014,12,1,0,1
16,2014,1,3,2,5
16,2014,2,1,4,5
16,2014,3,1,4,5
16,2014,4,1,3,4
16,2014,5,2,3,5
16,2014,6,3,3,6
16,2014,7,2,11,13
16,2014,8,8,4,12
16,2014,9,4,4,8
16,2014,10,5,6,11
16,2014,11,0,1,1
16,2014,12,1,7,8
17,2014,1,74,68,142
17,2014,2,72,58,130
17,2014,3,44,57,101
17,2014,4,68,58,126
17,2014,5,58,50,108
17,2014,6,61,60,121
17,2014,7,72,73,145
17,2014,8,73,79,152
17,2014,9,77,71,148
17,2014,10,72,48,120
17,2014,11,71,60,131
17,2014,12,61,67,128
18,2014,1,320,333,653
18,2014,2,292,242,534
18,2014,3,292,263,555
18,2014,4,267,276,543
18,2014,5,228,230,458
18,2014,6,238,246,484
18,2014,7,315,318,633
18,2014,8,362,360,722
18,2014,9,384,336,720
18,2014,10,371,349,720
18,2014,11,326,319,645
18,2014,12,314,354,668
19,2014,1,33,32,65
19,2014,2,25,30,55
19,2014,3,30,36,66
19,2014,4,20,40,60
19,2014,5,25,21,46
19,2014,6,38,29,67
19,2014,7,27,27,54
19,2014,8,39,32,71
19,2014,9,37,34,71
19,2014,10,40,32,72
19,2014,11,20,30,50
19,2014,12,30,32,62
20,2014,1,5,1,6
20,2014,2,1,4,5
20,2014,3,2,3,5
20,2014,4,2,3,5
20,2014,5,8,6,14
20,2014,6,5,2,7
20,2014,7,3,1,4
20,2014,8,2,3,5
20,2014,9,1,4,5
20,2014,10,2,5,7
20,2014,11,2,3,5
20,2014,12,7,4,11
21,2014,1,0,1,1
21,2014,2,0,3,3
21,2014,3,1,1,2
21,2014,4,1,1,2
21,2014,5,1,0,1
21,2014,6,0,1,1
21,2014,7,2,2,4
21,2014,8,0,3,3
21,2014,9,1,2,3
21,2014,10,0,1,1
21,2014,11,2,1,3
21,2014,12,1,1,2
22,2014,1,2,1,3
22,2014,2,2,0,2
22,2014,3,1,1,2
22,2014,4,1,0,1
22,2014,7,1,0,1
22,2014,8,1,1,2
22,2014,9,1,0,1
22,2014,11,1,0,1
22,2014,12,1,1,2
23,2014,1,5,4,9
23,2014,2,2,5,7
23,2014,3,6,2,8
23,2014,4,3,5,8
23,2014,5,4,2,6
23,2014,6,3,4,7
23,2014,7,1,4,5
23,2014,8,1,5,6
23,2014,9,3,2,5
23,2014,10,4,2,6
23,2014,11,1,3,4
23,2014,12,2,0,2
24,2014,1,1,2,3
24,2014,2,1,0,1
24,2014,3,1,1,2
24,2014,4,1,0,1
24,2014,5,2,0,2
24,2014,6,0,1,1
24,2014,10,1,0,1
24,2014,12,1,0,1
25,2014,1,46,45,91
25,2014,2,33,33,66
25,2014,3,30,39,69
25,2014,4,25,27,52
25,2014,5,32,35,67
25,2014,6,27,28,55
25,2014,7,33,33,66
25,2014,8,27,36,63
25,2014,9,52,42,94
25,2014,10,32,45,77
25,2014,11,42,38,80
25,2014,12,39,29,68
26,2014,1,46,50,96
26,2014,2,43,42,85
26,2014,3,37,29,66
26,2014,4,25,25,50
26,2014,5,27,29,56
26,2014,6,44,29,73
26,2014,7,41,43,84
26,2014,8,55,44,99
26,2014,9,54,50,104
26,2014,10,48,48,96
26,2014,11,44,42,86
26,2014,12,45,37,82
27,2014,1,12,15,27
27,2014,2,8,7,15
27,2014,3,8,5,13
27,2014,4,10,8,18
27,2014,5,12,5,17
27,2014,6,10,8,18
27,2014,7,10,4,14
27,2014,8,7,5,12
27,2014,9,9,5,14
27,2014,10,7,5,12
27,2014,11,6,8,14
27,2014,12,12,13,25
28,2014,2,1,1,2
28,2014,3,3,1,4
28,2014,4,1,1,2
28,2014,5,1,1,2
28,2014,6,0,1,1
28,2014,7,0,1,1
28,2014,8,1,0,1
28,2014,11,0,1,1
28,2014,12,1,0,1
29,2014,1,141,145,286
29,2014,2,119,118,237
29,2014,3,105,128,233
29,2014,4,104,95,199
29,2014,5,95,109,204
29,2014,6,118,103,221
29,2014,7,121,124,245
29,2014,8,140,121,261
29,2014,9,174,129,303
29,2014,10,154,135,289
29,2014,11,132,123,255
29,2014,12,149,127,276
30,2014,1,713,674,1387
30,2014,2,580,558,1138
30,2014,3,622,599,1221
30,2014,4,564,518,1082
30,2014,5,562,515,1077
30,2014,6,594,530,1124
30,2014,7,726,685,1411
30,2014,8,790,745,1535
30,2014,9,822,798,1620
30,2014,10,790,708,1498
30,2014,11,706,646,1352
30,2014,12,712,704,1416
31,2014,2,1,0,1
31,2014,3,1,1,2
31,2014,4,3,0,3
31,2014,8,1,1,2
31,2014,9,0,1,1
31,2014,10,1,0,1
31,2014,11,2,1,3
31,2014,12,1,0,1
32,2014,5,1,0,1
32,2014,6,1,0,1
32,2014,7,0,1,1
32,2014,8,0,1,1
32,2014,9,1,0,1
33,2014,1,54,60,114
33,2014,2,43,45,88
33,2014,3,49,47,96
33,2014,4,46,43,89
33,2014,5,31,35,66
33,2014,6,49,41,90
33,2014,7,64,67,131
33,2014,8,49,58,107
33,2014,9,70,79,149
33,2014,10,54,47,101
33,2014,11,61,52,113
33,2014,12,72,53,125
34,2014,1,2,0,2
34,2014,3,1,2,3
34,2014,7,1,0,1
34,2014,9,1,0,1
34,2014,10,1,2,3
34,2014,11,2,2,4
34,2014,12,1,0,1
35,2014,1,13,7,20
35,2014,2,14,15,29
35,2014,3,12,14,26
35,2014,4,12,8,20
35,2014,5,14,11,25
35,2014,6,12,11,23
35,2014,7,5,14,19
35,2014,8,12,9,21
35,2014,9,17,11,28
35,2014,10,16,9,25
35,2014,11,16,6,22
35,2014,12,17,16,33
36,2014,1,29,26,55
36,2014,2,32,17,49
36,2014,3,22,22,44
36,2014,4,21,22,43
36,2014,5,26,21,47
36,2014,6,23,15,38
36,2014,7,22,23,45
36,2014,8,19,23,42
36,2014,9,31,33,64
36,2014,10,32,27,59
36,2014,11,26,28,54
36,2014,12,38,21,59
37,2014,1,0,1,1
37,2014,2,1,0,1
37,2014,3,2,2,4
37,2014,4,1,0,1
37,2014,5,0,1,1
37,2014,6,2,0,2
37,2014,7,0,1,1
37,2014,8,2,3,5
37,2014,10,2,1,3
37,2014,11,0,1,1
38,2014,1,2,3,5
38,2014,2,3,1,4
38,2014,3,5,3,8
38,2014,4,4,1,5
38,2014,5,5,1,6
38,2014,6,3,5,8
38,2014,7,2,3,5
38,2014,8,5,5,10
38,2014,9,3,6,9
38,2014,10,3,2,5
38,2014,11,2,3,5
38,2014,12,4,5,9
39,2014,1,4,3,7
39,2014,2,2,2,4
39,2014,3,0,2,2
39,2014,4,3,9,12
39,2014,5,4,4,8
39,2014,6,2,3,5
39,2014,7,3,2,5
39,2014,8,5,6,11
39,2014,9,2,4,6
39,2014,10,3,1,4
39,2014,11,0,3,3
39,2014,12,5,2,7
40,2014,1,0,3,3
40,2014,2,4,0,4
40,2014,3,1,0,1
40,2014,4,2,0,2
40,2014,5,1,2,3
40,2014,6,0,1,1
40,2014,7,2,0,2
40,2014,8,1,2,3
40,2014,9,0,1,1
40,2014,10,3,2,5
40,2014,11,0,2,2
40,2014,12,3,1,4
41,2014,1,11,7,18
41,2014,2,8,15,23
41,2014,3,11,11,22
41,2014,4,11,7,18
41,2014,5,8,7,15
41,2014,6,10,13,23
41,2014,7,10,19,29
41,2014,8,16,19,35
41,2014,9,12,18,30
41,2014,10,12,10,22
41,2014,11,13,6,19
41,2014,12,11,17,28
42,2014,1,126,126,252
42,2014,2,121,96,217
42,2014,3,91,98,189
42,2014,4,84,78,162
42,2014,5,92,87,179
42,2014,6,88,85,173
42,2014,7,117,120,237
42,2014,8,125,125,250
42,2014,9,137,154,291
42,2014,10,150,144,294
42,2014,11,147,154,301
42,2014,12,121,124,245
43,2014,1,170,152,322
43,2014,2,163,163,326
43,2014,3,168,137,305
43,2014,4,145,134,279
43,2014,5,154,170,324
43,2014,6,152,145,297
43,2014,7,197,151,348
43,2014,8,209,185,394
43,2014,9,193,195,388
43,2014,10,184,195,379
43,2014,11,171,181,352
43,2014,12,167,181,348
44,2014,1,2,0,2
44,2014,2,1,0,1
44,2014,3,0,2,2
44,2014,12,1,2,3
45,2014,1,2,1,3
45,2014,2,1,1,2
45,2014,3,1,0,1
45,2014,4,1,0,1
45,2014,5,1,0,1
45,2014,6,0,2,2
45,2014,7,3,0,3
45,2014,8,2,0,2
45,2014,9,4,0,4
45,2014,10,3,4,7
45,2014,11,1,0,1
46,2014,1,2,1,3
46,2014,2,1,0,1
46,2014,3,0,1,1
46,2014,5,3,1,4
46,2014,7,0,2,2
46,2014,8,2,1,3
46,2014,12,0,2,2
47,2014,1,18,14,32
47,2014,2,6,6,12
47,2014,3,10,10,20
47,2014,4,11,11,22
47,2014,5,14,8,22
47,2014,6,13,9,22
47,2014,7,11,8,19
47,2014,8,9,9,18
47,2014,9,9,11,20
47,2014,10,17,5,22
47,2014,11,10,9,19
47,2014,12,7,11,18
48,2014,1,38,42,80
48,2014,2,40,33,73
48,2014,3,31,32,63
48,2014,4,45,38,83
48,2014,5,45,39,84
48,2014,6,31,42,73
48,2014,7,43,47,90
48,2014,8,69,48,117
48,2014,9,59,42,101
48,2014,10,48,54,102
48,2014,11,40,34,74
48,2014,12,50,43,93
49,2014,1,2,4,6
49,2014,2,6,0,6
49,2014,3,4,1,5
49,2014,4,1,1,2
49,2014,5,2,1,3
49,2014,6,2,2,4
49,2014,7,0,2,2
49,2014,8,3,3,6
49,2014,9,2,2,4
49,2014,10,4,0,4
49,2014,11,1,6,7
49,2014,12,4,1,5
50,2014,1,0,1,1
50,2014,2,1,0,1
50,2014,3,0,2,2
50,2014,4,1,0,1
50,2014,5,1,0,1
50,2014,6,1,1,2
50,2014,7,2,0,2
50,2014,8,4,0,4
50,2014,9,0,2,2
50,2014,10,2,0,2
50,2014,11,1,1,2
50,2014,12,1,0,1
51,2014,1,3,5,8
51,2014,2,3,4,7
51,2014,3,3,4,7
51,2014,4,6,2,8
51,2014,5,7,5,12
51,2014,6,1,5,6
51,2014,7,10,4,14
51,2014,8,12,4,16
51,2014,9,2,2,4
51,2014,10,3,6,9
51,2014,11,4,5,9
51,2014,12,4,3,7
52,2014,1,1,1,2
52,2014,2,1,1,2
52,2014,3,4,2,6
52,2014,4,3,5,8
52,2014,5,1,6,7
52,2014,6,3,1,4
52,2014,7,6,4,10
52,2014,8,3,2,5
52,2014,9,3,5,8
52,2014,10,2,3,5
52,2014,11,11,2,13
52,2014,12,4,2,6
53,2014,1,1,0,1
53,2014,2,2,0,2
53,2014,3,0,1,1
53,2014,6,0,1,1
53,2014,8,1,0,1
53,2014,9,0,1,1
53,2014,12,1,0,1
54,2014,6,0,1,1
54,2014,11,1,0,1
54,2014,12,1,0,1
55,2014,1,151,172,323
55,2014,2,152,130,282
55,2014,3,140,130,270
55,2014,4,131,113,244
55,2014,5,111,113,224
55,2014,6,127,121,248
55,2014,7,167,161,328
55,2014,8,151,146,297
55,2014,9,177,168,345
55,2014,10,177,181,358
55,2014,11,139,124,263
55,2014,12,152,157,309
56,2014,1,4,8,12
56,2014,2,10,6,16
56,2014,3,8,10,18
56,2014,4,9,5,14
56,2014,5,13,6,19
56,2014,6,2,8,10
56,2014,7,5,4,9
56,2014,8,6,9,15
56,2014,9,9,12,21
56,2014,10,7,7,14
56,2014,11,7,14,21
56,2014,12,6,14,20
57,2014,1,0,1,1
57,2014,2,1,1,2
57,2014,3,1,0,1
57,2014,4,1,0,1
57,2014,5,1,0,1
57,2014,7,1,0,1
57,2014,9,2,0,2
57,2014,10,0,2,2
57,2014,11,2,0,2
58,2014,1,11,21,32
58,2014,2,12,9,21
58,2014,3,17,13,30
58,2014,4,11,10,21
58,2014,5,11,11,22
58,2014,6,11,9,20
58,2014,7,17,14,31
58,2014,8,20,21,41
58,2014,9,14,10,24
58,2014,10,14,10,24
58,2014,11,11,14,25
58,2014,12,13,16,29
59,2014,1,2,1,3
59,2014,2,4,3,7
59,2014,3,2,2,4
59,2014,4,2,2,4
59,2014,5,5,3,8
59,2014,6,4,0,4
59,2014,7,1,0,1
59,2014,8,1,2,3
59,2014,9,2,2,4
59,2014,10,1,2,3
59,2014,11,2,4,6
59,2014,12,1,1,2
60,2014,1,1,2,3
60,2014,2,2,2,4
60,2014,3,2,3,5
60,2014,4,2,0,2
60,2014,5,1,2,3
60,2014,7,0,3,3
60,2014,8,1,0,1
60,2014,9,2,1,3
60,2014,10,0,1,1
60,2014,11,1,1,2
60,2014,12,1,3,4
61,2014,2,2,0,2
61,2014,3,0,1,1
61,2014,5,1,0,1
61,2014,6,0,1,1
61,2014,7,1,1,2
61,2014,8,1,1,2
61,2014,10,2,1,3
62,2014,1,1,2,3
62,2014,3,1,0,1
62,2014,5,1,0,1
62,2014,7,0,1,1
62,2014,8,1,0,1
62,2014,9,3,0,3
62,2014,10,1,0,1
62,2014,11,1,1,2
63,2014,2,1,0,1
63,2014,3,1,0,1
63,2014,5,0,2,2
63,2014,6,1,0,1
63,2014,9,0,2,2
63,2014,11,0,1,1
64,2014,1,0,1,1
64,2014,3,1,1,2
64,2014,4,2,0,2
64,2014,5,1,2,3
64,2014,8,1,1,2
64,2014,9,0,1,1
64,2014,10,1,0,1
64,2014,11,1,2,3
65,2014,1,0,1,1
65,2014,2,2,0,2
65,2014,3,0,1,1
65,2014,5,1,0,1
65,2014,6,1,1,2
65,2014,9,0,1,1
65,2014,11,1,0,1
65,2014,12,2,0,2
66,2014,1,8,5,13
66,2014,2,2,4,6
66,2014,3,4,5,9
66,2014,4,4,5,9
66,2014,5,6,7,13
66,2014,6,9,7,16
66,2014,7,5,5,10
66,2014,8,8,4,12
66,2014,9,3,5,8
66,2014,10,10,5,15
66,2014,11,2,7,9
66,2014,12,8,2,10
67,2014,1,0,2,2
67,2014,2,1,1,2
67,2014,3,1,1,2
67,2014,4,1,0,1
67,2014,5,1,0,1
67,2014,6,1,0,1
67,2014,8,1,0,1
67,2014,9,1,0,1
67,2014,10,1,2,3
67,2014,11,3,0,3
67,2014,12,1,2,3
68,2014,2,0,1,1
68,2014,5,0,1,1
68,2014,6,1,1,2
68,2014,7,0,1,1
68,2014,8,1,2,3
68,2014,9,1,1,2
68,2014,12,3,1,4
69,2014,1,3,8,11
69,2014,2,10,2,12
69,2014,3,6,9,15
69,2014,4,1,1,2
69,2014,5,2,3,5
69,2014,6,5,4,9
69,2014,7,7,3,10
69,2014,8,4,2,6
69,2014,9,5,4,9
69,2014,10,4,5,9
69,2014,11,4,5,9
69,2014,12,4,6,10
70,2014,1,22,18,40
70,2014,2,15,14,29
70,2014,3,18,15,33
70,2014,4,8,9,17
70,2014,5,6,14,20
70,2014,6,13,15,28
70,2014,7,20,13,33
70,2014,8,12,12,24
70,2014,9,24,15,39
70,2014,10,14,18,32
70,2014,11,10,13,23
70,2014,12,13,16,29
71,2014,1,26,28,54
71,2014,2,17,18,35
71,2014,3,18,18,36
71,2014,4,17,15,32
71,2014,5,9,12,21
71,2014,6,13,18,31
71,2014,7,22,21,43
71,2014,8,28,15,43
71,2014,9,25,30,55
71,2014,10,23,23,46
71,2014,11,21,23,44
71,2014,12,18,26,44
72,2014,1,12,9,21
72,2014,2,9,9,18
72,2014,3,11,9,20
72,2014,4,5,6,11
72,2014,5,12,8,20
72,2014,6,10,7,17
72,2014,7,11,10,21
72,2014,8,10,12,22
72,2014,9,17,8,25
72,2014,10,15,13,28
72,2014,11,12,9,21
72,2014,12,16,12,28
