municipio,año,mes,hombres,mujeres,total
21,2015,5,0,1,1
21,2015,6,2,1,3
21,2015,7,2,0,2
21,2015,8,1,0,1
21,2015,9,1,2,3
21,2015,10,4,0,4
21,2015,11,0,1,1
21,2015,12,2,3,5
22,2015,1,1,0,1
22,2015,2,2,1,3
22,2015,4,0,2,2
22,2015,6,0,2,2
22,2015,8,1,0,1
22,2015,9,1,0,1
22,2015,11,2,0,2
23,2015,1,4,3,7
23,2015,2,4,6,10
23,2015,3,3,2,5
23,2015,4,0,2,2
23,2015,5,1,1,2
23,2015,6,3,2,5
23,2015,7,2,0,2
23,2015,8,3,5,8
23,2015,9,4,2,6
23,2015,10,1,2,3
23,2015,11,0,5,5
23,2015,12,5,4,9
24,2015,3,2,0,2
24,2015,7,0,1,1
24,2015,9,0,1,1
24,2015,11,1,1,2
25,2015,1,43,39,82
25,2015,2,35,30,65
25,2015,3,24,27,51
25,2015,4,32,31,63
25,2015,5,29,20,49
25,2015,6,18,22,40
25,2015,7,36,32,68
25,2015,8,33,42,75
25,2015,9,36,53,89
25,2015,10,40,43,83
25,2015,11,39,22,61
25,2015,12,27,26,53
26,2015,1,33,53,86
26,2015,2,47,25,72
26,2015,3,35,33,68
26,2015,4,28,33,61
26,2015,5,23,27,50
26,2015,6,26,30,56
26,2015,7,43,51,94
26,2015,8,34,50,84
26,2015,9,49,49,98
26,2015,10,40,49,89
26,2015,11,37,37,74
26,2015,12,38,42,80
27,2015,1,12,10,22
27,2015,2,6,2,8
27,2015,3,4,7,11
27,2015,4,5,7,12
27,2015,5,15,9,24
27,2015,6,11,8,19
27,2015,7,9,8,17
27,2015,8,10,8,18
27,2015,9,12,4,16
27,2015,10,8,10,18
27,2015,11,11,9,20
27,2015,12,6,4,10
28,2015,1,0,1,1
28,2015,4,1,0,1
28,2015,5,0,1,1
28,2015,7,1,1,2
28,2015,8,0,1,1
28,2015,10,1,0,1
28,2015,11,2,1,3
28,2015,12,0,1,1
29,2015,1,112,107,219
29,2015,2,104,96,200
29,2015,3,103,113,216
29,2015,4,100,111,211
29,2015,5,97,94,191
29,2015,6,105,89,194
29,2015,7,136,117,253
29,2015,8,148,150,298
29,2015,9,146,143,289
29,2015,10,141,121,262
29,2015,11,137,112,249
29,2015,12,119,125,244
30,2015,1,730,662,1392
30,2015,2,575,559,1134
30,2015,3,611,581,1192
30,2015,4,543,532,1075
30,2015,5,542,510,1052
30,2015,6,542,551,1093
30,2015,7,667,604,1271
30,2015,8,697,699,1396
30,2015,9,807,725,1532
30,2015,10,741,698,1439
30,2015,11,635,670,1305
30,2015,12,664,645,1309
31,2015,1,1,0,1
31,2015,3,0,1,1
31,2015,5,2,0,2
31,2015,7,0,1,1
31,2015,8,1,1,2
31,2015,9,0,1,1
31,2015,10,1,1,2
31,2015,12,1,2,3
32,2015,1,0,1,1
32,2015,2,1,0,1
32,2015,3,0,1,1
32,2015,4,1,2,3
32,2015,5,1,1,2
32,2015,7,0,1,1
32,2015,9,0,1,1
33,2015,1,62,49,111
33,2015,2,49,41,90
33,2015,3,47,47,94
33,2015,4,30,35,65
33,2015,5,47,44,91
33,2015,6,47,41,88
33,2015,7,68,41,109
33,2015,8,54,62,116
33,2015,9,62,79,141
33,2015,10,63,76,139
33,2015,11,62,51,113
33,2015,12,59,64,123
34,2015,3,1,0,1
34,2015,5,1,0,1
34,2015,6,0,1,1
34,2015,8,2,1,3
34,2015,9,0,1,1
34,2015,10,1,0,1
34,2015,11,1,0,1
34,2015,12,1,0,1
35,2015,1,10,6,16
35,2015,2,15,8,23
35,2015,3,12,10,22
35,2015,4,13,6,19
35,2015,5,17,12,29
35,2015,6,12,7,19
35,2015,7,19,19,38
35,2015,8,16,12,28
35,2015,9,17,15,32
35,2015,10,10,8,18
35,2015,11,9,11,20
35,2015,12,10,15,25
36,2015,1,30,28,58
36,2015,2,23,14,37
36,2015,3,36,29,65
36,2015,4,30,16,46
36,2015,5,15,21,36
36,2015,6,20,17,37
36,2015,7,23,22,45
36,2015,8,21,21,42
36,2015,9,31,35,66
36,2015,10,26,24,50
36,2015,11,12,18,30
36,2015,12,16,32,48
37,2015,1,1,2,3
37,2015,3,0,1,1
37,2015,5,1,0,1
37,2015,6,1,0,1
37,2015,8,2,0,2
37,2015,10,1,1,2
37,2015,12,0,1,1
38,2015,1,4,1,5
38,2015,2,2,3,5
38,2015,3,3,3,6
38,2015,4,2,3,5
38,2015,5,5,3,8
38,2015,6,4,6,10
38,2015,7,1,5,6
38,2015,8,6,1,7
38,2015,9,6,3,9
38,2015,10,3,5,8
38,2015,11,1,5,6
38,2015,12,2,3,5
39,2015,1,6,2,8
39,2015,2,5,2,7
39,2015,3,4,4,8
39,2015,4,2,4,6
39,2015,5,3,2,5
39,2015,6,3,3,6
39,2015,7,6,5,11
39,2015,8,7,8,15
39,2015,9,3,5,8
39,2015,10,3,3,6
39,2015,11,1,2,3
39,2015,12,1,4,5
40,2015,1,1,1,2
40,2015,2,3,1,4
40,2015,3,1,0,1
40,2015,4,4,1,5
40,2015,5,3,1,4
40,2015,6,2,2,4
40,2015,7,2,4,6
40,2015,8,0,1,1
40,2015,9,4,2,6
40,2015,10,2,1,3
41,2015,1,8,13,21
41,2015,2,9,5,14
41,2015,3,14,11,25
41,2015,4,12,9,21
41,2015,5,14,15,29
41,2015,6,9,5,14
41,2015,7,19,6,25
41,2015,8,12,15,27
41,2015,9,11,11,22
41,2015,10,11,6,17
41,2015,11,12,7,19
41,2015,12,11,7,18
42,2015,1,131,133,264
42,2015,2,113,98,211
42,2015,3,104,102,206
42,2015,4,87,97,184
42,2015,5,109,85,194
42,2015,6,91,100,191
42,2015,7,127,107,234
42,2015,8,148,139,287
42,2015,9,137,158,295
42,2015,10,148,147,295
42,2015,11,126,97,223
42,2015,12,143,115,258
43,2015,1,170,192,362
43,2015,2,141,147,288
43,2015,3,169,156,325
43,2015,4,137,132,269
43,2015,5,186,162,348
43,2015,6,160,138,298
43,2015,7,162,159,321
43,2015,8,179,175,354
43,2015,9,191,196,387
43,2015,10,194,178,372
43,2015,11,157,125,282
43,2015,12,166,151,317
44,2015,7,1,0,1
44,2015,8,2,1,3
44,2015,11,1,0,1
44,2015,12,0,2,2
45,2015,1,1,0,1
45,2015,2,1,3,4
45,2015,3,2,2,4
45,2015,4,2,0,2
45,2015,6,4,2,6
45,2015,7,2,2,4
45,2015,8,2,2,4
45,2015,9,1,1,2
45,2015,10,1,2,3
45,2015,11,6,1,7
45,2015,12,0,2,2
46,2015,1,1,0,1
46,2015,2,1,0,1
46,2015,3,1,1,2
46,2015,4,1,2,3
46,2015,6,1,0,1
46,2015,7,1,2,3
46,2015,8,4,0,4
46,2015,9,1,0,1
46,2015,10,2,0,2
46,2015,12,1,0,1
47,2015,1,13,6,19
47,2015,2,13,10,23
47,2015,3,13,10,23
47,2015,4,6,7,13
47,2015,5,10,12,22
47,2015,6,7,10,17
47,2015,7,11,8,19
47,2015,8,11,8,19
47,2015,9,16,15,31
47,2015,10,9,10,19
47,2015,11,9,13,22
47,2015,12,9,10,19
48,2015,1,29,42,71
48,2015,2,38,35,73
48,2015,3,38,31,69
48,2015,4,39,37,76
48,2015,5,39,36,75
48,2015,6,36,31,67
48,2015,7,42,42,84
48,2015,8,40,50,90
48,2015,9,43,39,82
48,2015,10,51,56,107
48,2015,11,36,37,73
48,2015,12,43,41,84
49,2015,1,2,3,5
49,2015,2,4,3,7
49,2015,3,2,1,3
49,2015,5,1,1,2
49,2015,6,3,1,4
49,2015,7,6,2,8
49,2015,8,5,2,7
49,2015,9,1,6,7
49,2015,10,3,0,3
49,2015,11,4,1,5
49,2015,12,2,7,9
50,2015,2,1,1,2
50,2015,3,1,0,1
50,2015,4,1,0,1
50,2015,6,0,1,1
50,2015,7,1,0,1
50,2015,9,1,1,2
50,2015,10,2,0,2
50,2015,11,3,1,4
50,2015,12,1,1,2
51,2015,1,6,2,8
51,2015,2,6,5,11
51,2015,3,0,1,1
51,2015,4,2,3,5
51,2015,5,4,0,4
51,2015,6,3,4,7
51,2015,7,3,1,4
51,2015,8,4,5,9
51,2015,9,3,7,10
51,2015,10,5,1,6
51,2015,11,3,3,6
51,2015,12,1,4,5
52,2015,1,3,0,3
52,2015,2,6,2,8
52,2015,3,3,0,3
52,2015,4,5,2,7
52,2015,5,0,5,5
52,2015,6,1,3,4
52,2015,7,0,6,6
52,2015,8,2,1,3
52,2015,9,6,2,8
52,2015,10,0,1,1
52,2015,11,2,4,6
52,2015,12,2,2,4
53,2015,1,2,0,2
53,2015,6,0,1,1
53,2015,7,0,1,1
53,2015,12,0,1,1
54,2015,2,1,0,1
54,2015,3,1,0,1
54,2015,11,0,1,1
55,2015,1,144,140,284
55,2015,2,151,122,273
55,2015,3,157,139,296
55,2015,4,129,96,225
55,2015,5,132,102,234
55,2015,6,112,111,223
55,2015,7,134,137,271
55,2015,8,171,165,336
55,2015,9,160,168,328
55,2015,10,162,148,310
55,2015,11,143,132,275
55,2015,12,159,123,282
56,2015,1,8,8,16
56,2015,2,6,6,12
56,2015,3,4,8,12
56,2015,4,3,6,9
56,2015,5,8,4,12
56,2015,6,9,8,17
56,2015,7,11,4,15
56,2015,8,8,12,20
56,2015,9,7,18,25
56,2015,10,4,3,7
56,2015,11,9,6,15
56,2015,12,11,9,20
57,2015,1,1,0,1
57,2015,2,0,1,1
57,2015,7,1,2,3
57,2015,8,1,1,2
57,2015,9,1,0,1
57,2015,10,0,3,3
57,2015,11,2,2,4
57,2015,12,5,0,5
58,2015,1,15,10,25
58,2015,2,10,22,32
58,2015,3,8,8,16
58,2015,4,17,11,28
58,2015,5,14,10,24
58,2015,6,12,10,22
58,2015,7,15,16,31
58,2015,8,8,16,24
58,2015,9,18,17,35
58,2015,10,21,11,32
58,2015,11,15,14,29
58,2015,12,14,10,24
59,2015,1,4,5,9
59,2015,2,1,1,2
59,2015,3,1,0,1
59,2015,4,3,2,5
59,2015,5,3,1,4
59,2015,6,3,1,4
59,2015,7,2,2,4
59,2015,8,0,5,5
59,2015,9,6,1,7
59,2015,10,2,1,3
59,2015,11,2,1,3
59,2015,12,0,1,1
60,2015,1,1,3,4
60,2015,3,1,0,1
60,2015,4,0,1,1
60,2015,5,1,1,2
60,2015,6,1,3,4
60,2015,7,3,0,3
60,2015,8,1,1,2
60,2015,9,0,2,2
60,2015,10,2,2,4
60,2015,11,1,0,1
60,2015,12,0,1,1
61,2015,4,1,0,1
61,2015,5,1,0,1
61,2015,7,1,1,2
61,2015,9,1,0,1
61,2015,12,0,2,2
62,2015,2,1,1,2
62,2015,3,0,1,1
62,2015,5,1,1,2
62,2015,6,1,1,2
62,2015,7,1,0,1
62,2015,8,1,2,3
62,2015,9,2,0,2
62,2015,10,1,2,3
62,2015,11,1,2,3
63,2015,1,0,3,3
63,2015,2,0,1,1
63,2015,4,1,0,1
63,2015,6,1,1,2
63,2015,7,0,1,1
63,2015,9,0,1,1
63,2015,12,0,1,1
64,2015,1,0,1,1
64,2015,3,1,0,1
64,2015,5,0,1,1
64,2015,6,3,2,5
64,2015,7,1,1,2
64,2015,8,0,1,1
64,2015,9,1,1,2
64,2015,10,1,3,4
64,2015,12,2,1,3
65,2015,1,0,1,1
65,2015,2,1,0,1
65,2015,4,2,0,2
65,2015,5,1,0,1
65,2015,6,1,0,1
65,2015,7,0,1,1
65,2015,9,2,1,3
65,2015,11,0,1,1
65,2015,12,1,0,1
66,2015,1,7,5,12
66,2015,2,4,7,11
66,2015,3,6,7,13
66,2015,4,5,3,8
66,2015,5,6,3,9
66,2015,6,1,5,6
66,2015,7,4,6,10
66,2015,8,10,5,15
66,2015,9,5,7,12
66,2015,10,9,6,15
66,2015,11,3,6,9
66,2015,12,4,4,8
67,2015,1,1,1,2
67,2015,2,1,0,1
67,2015,3,1,1,2
67,2015,4,1,0,1
67,2015,5,1,1,2
67,2015,7,3,1,4
67,2015,8,2,2,4
67,2015,9,2,2,4
67,2015,10,1,0,1
67,2015,12,1,1,2
68,2015,2,2,1,3
68,2015,4,2,0,2
68,2015,6,2,1,3
68,2015,7,1,1,2
68,2015,8,2,0,2
68,2015,9,1,0,1
68,2015,10,3,0,3
68,2015,11,2,0,2
68,2015,12,1,0,1
69,2015,1,2,7,9
69,2015,2,3,2,5
69,2015,3,5,5,10
69,2015,4,4,2,6
69,2015,5,2,7,9
69,2015,6,3,2,5
69,2015,7,5,4,9
69,2015,8,6,3,9
69,2015,9,3,3,6
69,2015,10,1,6,7
69,2015,11,1,2,3
69,2015,12,5,6,11
70,2015,1,16,11,27
70,2015,2,11,7,18
70,2015,3,8,17,25
70,2015,4,6,12,18
70,2015,5,5,9,14
70,2015,6,6,9,15
70,2015,7,12,12,24
70,2015,8,21,15,36
70,2015,9,12,9,21
70,2015,10,11,12,23
70,2015,11,10,6,16
70,2015,12,11,12,23
71,2015,1,25,26,51
71,2015,2,17,22,39
71,2015,3,17,19,36
71,2015,4,13,17,30
71,2015,5,16,14,30
71,2015,6,16,20,36
71,2015,7,21,18,39
71,2015,8,26,29,55
71,2015,9,33,26,59
71,2015,10,23,21,44
71,2015,11,20,13,33
71,2015,12,20,13,33
72,2015,1,8,21,29
72,2015,2,10,7,17
72,2015,3,9,13,22
72,2015,4,10,3,13
72,2015,5,9,9,18
72,2015,6,15,7,22
72,2015,7,12,9,21
72,2015,8,19,9,28
72,2015,9,11,12,23
72,2015,10,8,8,16
72,2015,11,10,9,19
72,2015,12,11,10,21
