municipio,año,mes,hombres,mujeres,total
33,2011,10,73,71,144
33,2011,11,57,69,126
33,2011,12,58,64,122
34,2011,2,0,1,1
34,2011,4,0,1,1
34,2011,5,1,0,1
34,2011,6,0,1,1
34,2011,7,1,0,1
34,2011,8,0,1,1
34,2011,11,0,1,1
35,2011,1,16,12,28
35,2011,2,16,4,20
35,2011,3,17,18,35
35,2011,4,9,13,22
35,2011,5,13,8,21
35,2011,6,14,14,28
35,2011,7,12,16,28
35,2011,8,15,17,32
35,2011,9,16,14,30
35,2011,10,12,13,25
35,2011,11,15,16,31
35,2011,12,19,15,34
36,2011,1,16,33,49
36,2011,2,24,14,38
36,2011,3,29,25,54
36,2011,4,26,23,49
36,2011,5,21,14,35
36,2011,6,23,23,46
36,2011,7,32,28,60
36,2011,8,27,34,61
36,2011,9,26,27,53
36,2011,10,26,25,51
36,2011,11,32,28,60
36,2011,12,25,28,53
37,2011,1,0,1,1
37,2011,2,1,0,1
37,2011,3,1,0,1
37,2011,4,2,1,3
37,2011,5,3,0,3
37,2011,7,0,1,1
37,2011,8,1,1,2
37,2011,9,2,1,3
37,2011,10,2,0,2
37,2011,12,1,0,1
38,2011,1,4,6,10
38,2011,2,2,3,5
38,2011,3,4,2,6
38,2011,4,8,4,12
38,2011,5,4,2,6
38,2011,6,8,4,12
38,2011,7,4,6,10
38,2011,8,4,8,12
38,2011,9,0,4,4
38,2011,10,3,5,8
38,2011,11,2,5,7
38,2011,12,6,7,13
39,2011,1,7,5,12
39,2011,2,9,6,15
39,2011,3,4,3,7
39,2011,4,5,5,10
39,2011,5,2,1,3
39,2011,6,4,3,7
39,2011,7,4,7,11
39,2011,8,7,4,11
39,2011,9,7,6,13
39,2011,10,8,1,9
39,2011,11,6,6,12
39,2011,12,5,6,11
40,2011,1,3,1,4
40,2011,2,2,6,8
40,2011,3,3,3,6
40,2011,4,1,0,1
40,2011,5,1,3,4
40,2011,6,0,1,1
40,2011,7,3,1,4
40,2011,8,1,2,3
40,2011,9,5,2,7
40,2011,10,4,2,6
40,2011,11,1,0,1
40,2011,12,2,5,7
41,2011,1,8,12,20
41,2011,2,12,8,20
41,2011,3,15,9,24
41,2011,4,20,12,32
41,2011,5,13,9,22
41,2011,6,8,11,19
41,2011,7,17,11,28
41,2011,8,19,18,37
41,2011,9,15,13,28
41,2011,10,7,14,21
41,2011,11,15,14,29
41,2011,12,5,10,15
42,2011,1,124,121,245
42,2011,2,136,123,259
42,2011,3,112,112,224
42,2011,4,88,81,169
42,2011,5,86,86,172
42,2011,6,96,95,191
42,2011,7,136,129,265
42,2011,8,160,121,281
42,2011,9,141,142,283
42,2011,10,146,158,304
42,2011,11,145,124,269
42,2011,12,134,124,258
43,2011,1,174,184,358
43,2011,2,166,152,318
43,2011,3,206,187,393
43,2011,4,153,180,333
43,2011,5,186,182,368
43,2011,6,158,171,329
43,2011,7,202,168,370
43,2011,8,210,231,441
43,2011,9,181,197,378
43,2011,10,200,203,403
43,2011,11,189,181,370
43,2011,12,173,187,360
44,2011,1,0,2,2
44,2011,6,1,0,1
44,2011,7,1,0,1
44,2011,8,1,0,1
44,2011,11,1,2,3
44,2011,12,0,1,1
45,2011,1,3,2,5
45,2011,2,1,0,1
45,2011,3,2,3,5
45,2011,4,1,1,2
45,2011,5,2,2,4
45,2011,6,1,0,1
45,2011,7,2,2,4
45,2011,8,3,2,5
45,2011,9,3,4,7
45,2011,10,0,1,1
45,2011,11,0,4,4
45,2011,12,0,2,2
46,2011,1,0,1,1
46,2011,2,1,2,3
46,2011,5,1,0,1
46,2011,6,1,0,1
46,2011,7,1,2,3
46,2011,10,0,1,1
46,2011,11,1,2,3
46,2011,12,1,0,1
47,2011,1,2,4,6
47,2011,2,4,9,13
47,2011,3,10,8,18
47,2011,4,8,3,11
47,2011,5,8,8,16
47,2011,6,17,7,24
47,2011,7,7,12,19
47,2011,8,10,7,17
47,2011,9,12,13,25
47,2011,10,10,8,18
47,2011,11,17,10,27
47,2011,12,14,8,22
48,2011,1,44,53,97
48,2011,2,43,52,95
48,2011,3,47,45,92
48,2011,4,58,35,93
48,2011,5,36,35,71
48,2011,6,36,44,80
48,2011,7,50,48,98
48,2011,8,48,60,108
48,2011,9,59,44,103
48,2011,10,46,49,95
48,2011,11,44,43,87
48,2011,12,57,60,117
49,2011,1,3,4,7
49,2011,2,0,3,3
49,2011,3,1,1,2
49,2011,4,2,3,5
49,2011,5,1,2,3
49,2011,6,2,1,3
49,2011,7,2,3,5
49,2011,8,3,0,3
49,2011,9,4,0,4
49,2011,10,2,4,6
49,2011,11,2,3,5
49,2011,12,2,2,4
50,2011,1,2,1,3
50,2011,2,1,0,1
50,2011,3,0,1,1
50,2011,4,1,0,1
50,2011,6,1,0,1
50,2011,7,3,1,4
50,2011,8,2,1,3
50,2011,9,1,1,2
50,2011,10,2,0,2
50,2011,11,1,0,1
50,2011,12,2,1,3
51,2011,1,7,2,9
51,2011,2,2,2,4
51,2011,3,4,4,8
51,2011,4,5,2,7
51,2011,5,4,0,4
51,2011,6,7,2,9
51,2011,7,5,6,11
51,2011,8,5,5,10
51,2011,9,4,7,11
51,2011,10,3,4,7
51,2011,11,5,6,11
51,2011,12,5,0,5
52,2011,1,2,5,7
52,2011,2,0,1,1
52,2011,3,2,2,4
52,2011,4,3,6,9
52,2011,5,3,2,5
52,2011,6,6,3,9
52,2011,7,5,2,7
52,2011,8,6,4,10
52,2011,9,4,9,13
52,2011,10,5,3,8
52,2011,11,3,3,6
52,2011,12,6,1,7
53,2011,2,0,1,1
53,2011,3,2,0,2
53,2011,7,1,0,1
53,2011,9,0,1,1
53,2011,10,1,1,2
54,2011,1,1,0,1
54,2011,2,1,0,1
54,2011,4,0,1,1
54,2011,6,0,2,2
54,2011,7,0,1,1
54,2011,8,0,2,2
54,2011,9,2,1,3
54,2011,10,1,0,1
54,2011,12,0,1,1
55,2011,1,157,161,318
55,2011,2,126,129,255
55,2011,3,154,145,299
55,2011,4,127,130,257
55,2011,5,123,114,237
55,2011,6,131,148,279
55,2011,7,165,148,313
55,2011,8,210,174,384
55,2011,9,180,212,392
55,2011,10,181,165,346
55,2011,11,160,157,317
55,2011,12,167,163,330
56,2011,1,8,11,19
56,2011,2,6,13,19
56,2011,3,10,9,19
56,2011,4,11,11,22
56,2011,5,8,8,16
56,2011,6,7,2,9
56,2011,7,9,9,18
56,2011,8,6,11,17
56,2011,9,7,6,13
56,2011,10,6,14,20
56,2011,11,15,11,26
56,2011,12,6,13,19
57,2011,1,0,2,2
57,2011,2,1,0,1
57,2011,3,1,0,1
57,2011,4,1,1,2
57,2011,5,1,0,1
57,2011,8,1,3,4
57,2011,9,0,2,2
57,2011,11,1,3,4
57,2011,12,1,1,2
58,2011,1,11,12,23
58,2011,2,16,11,27
58,2011,3,10,18,28
58,2011,4,13,10,23
58,2011,5,16,13,29
58,2011,6,15,12,27
58,2011,7,22,16,38
58,2011,8,15,19,34
58,2011,9,14,13,27
58,2011,10,19,8,27
58,2011,11,20,12,32
58,2011,12,16,13,29
59,2011,1,1,3,4
59,2011,2,1,0,1
59,2011,3,2,5,7
59,2011,4,2,1,3
59,2011,5,2,2,4
59,2011,6,6,2,8
59,2011,7,2,3,5
59,2011,8,4,1,5
59,2011,9,1,4,5
59,2011,10,6,2,8
59,2011,11,3,2,5
59,2011,12,1,1,2
60,2011,1,0,1,1
60,2011,2,1,1,2
60,2011,3,1,0,1
60,2011,4,0,2,2
60,2011,5,2,1,3
60,2011,6,1,0,1
60,2011,7,1,2,3
60,2011,8,1,0,1
60,2011,10,2,1,3
60,2011,11,1,1,2
60,2011,12,3,0,3
61,2011,1,0,1,1
61,2011,2,1,0,1
61,2011,3,1,0,1
61,2011,8,0,1,1
61,2011,12,0,1,1
62,2011,1,0,4,4
62,2011,2,2,1,3
62,2011,3,1,0,1
62,2011,4,0,1,1
62,2011,5,1,0,1
62,2011,7,0,2,2
62,2011,8,2,1,3
62,2011,9,0,1,1
62,2011,10,3,0,3
62,2011,12,1,2,3
63,2011,2,0,1,1
63,2011,3,2,0,2
63,2011,5,1,0,1
63,2011,6,1,0,1
63,2011,7,2,0,2
63,2011,8,1,0,1
63,2011,9,2,0,2
63,2011,10,1,3,4
63,2011,11,0,1,1
63,2011,12,2,0,2
64,2011,1,1,2,3
64,2011,2,1,0,1
64,2011,3,2,1,3
64,2011,4,0,2,2
64,2011,5,0,3,3
64,2011,6,0,1,1
64,2011,7,4,2,6
64,2011,9,1,3,4
64,2011,10,2,1,3
64,2011,11,0,1,1
64,2011,12,1,0,1
65,2011,4,0,1,1
65,2011,6,1,0,1
65,2011,8,1,0,1
65,2011,10,1,0,1
65,2011,11,3,0,3
65,2011,12,1,1,2
66,2011,1,7,8,15
66,2011,2,5,3,8
66,2011,3,4,3,7
66,2011,4,3,6,9
66,2011,5,1,7,8
66,2011,6,2,6,8
66,2011,7,9,10,19
66,2011,8,11,4,15
66,2011,9,9,8,17
66,2011,10,11,7,18
66,2011,11,10,3,13
66,2011,12,11,5,16
67,2011,1,1,2,3
67,2011,2,0,1,1
67,2011,3,1,3,4
67,2011,4,0,1,1
67,2011,5,3,0,3
67,2011,6,0,1,1
67,2011,7,0,1,1
67,2011,9,2,0,2
67,2011,10,2,1,3
67,2011,12,1,1,2
68,2011,1,2,1,3
68,2011,2,2,0,2
68,2011,3,1,2,3
68,2011,4,2,0,2
68,2011,5,0,2,2
68,2011,8,1,1,2
68,2011,10,1,0,1
68,2011,11,1,0,1
68,2011,12,0,1,1
69,2011,1,3,4,7
69,2011,2,5,3,8
69,2011,3,8,6,14
69,2011,4,2,4,6
69,2011,5,3,5,8
69,2011,6,4,5,9
69,2011,7,3,12,15
69,2011,8,5,5,10
69,2011,9,5,3,8
69,2011,10,7,4,11
69,2011,11,5,1,6
69,2011,12,3,4,7
70,2011,1,15,25,40
70,2011,2,17,11,28
70,2011,3,19,14,33
70,2011,4,16,19,35
70,2011,5,14,10,24
70,2011,6,19,11,30
70,2011,7,14,11,25
70,2011,8,10,24,34
70,2011,9,17,15,32
70,2011,10,20,22,42
70,2011,11,23,8,31
70,2011,12,19,13,32
71,2011,1,21,24,45
71,2011,2,10,19,29
71,2011,3,21,18,39
71,2011,4,10,11,21
71,2011,5,15,9,24
71,2011,6,15,12,27
71,2011,7,20,16,36
71,2011,8,22,26,48
71,2011,9,26,31,57
71,2011,10,24,34,58
71,2011,11,22,16,38
71,2011,12,24,11,35
72,2011,1,3,10,13
72,2011,2,10,10,20
72,2011,3,9,13,22
72,2011,4,4,5,9
72,2011,5,9,12,21
72,2011,6,6,8,14
72,2011,7,7,13,20
72,2011,8,14,15,29
72,2011,9,9,19,28
72,2011,10,14,19,33
72,2011,11,8,9,17
72,2011,12,13,17,30
