municipio,año,mes,hombres,mujeres,total
56,2017,1,12,6,18
56,2017,2,5,10,15
56,2017,3,9,9,18
56,2017,4,2,3,5
56,2017,5,10,3,13
56,2017,6,16,7,23
56,2017,7,8,11,19
56,2017,8,14,13,27
56,2017,9,8,9,17
56,2017,10,14,11,25
56,2017,11,6,9,15
56,2017,12,16,6,22
57,2017,1,1,1,2
57,2017,2,1,1,2
57,2017,3,2,0,2
57,2017,5,2,1,3
57,2017,7,1,2,3
57,2017,8,1,2,3
57,2017,10,0,1,1
57,2017,11,2,1,3
57,2017,12,0,1,1
58,2017,1,10,15,25
58,2017,2,12,9,21
58,2017,3,11,11,22
58,2017,4,9,9,18
58,2017,5,14,8,22
58,2017,6,20,9,29
58,2017,7,6,12,18
58,2017,8,13,16,29
58,2017,9,15,13,28
58,2017,10,16,10,26
58,2017,11,9,15,24
58,2017,12,14,17,31
59,2017,2,2,3,5
59,2017,3,0,1,1
59,2017,4,2,1,3
59,2017,5,4,0,4
59,2017,6,3,2,5
59,2017,7,1,0,1
59,2017,8,1,1,2
59,2017,9,2,2,4
59,2017,10,3,0,3
59,2017,11,2,1,3
59,2017,12,3,1,4
60,2017,6,0,1,1
60,2017,8,0,1,1
60,2017,9,0,1,1
60,2017,10,0,1,1
60,2017,11,1,0,1
61,2017,2,1,1,2
61,2017,3,2,2,4
61,2017,4,1,0,1
61,2017,7,0,1,1
61,2017,8,2,1,3
61,2017,9,2,0,2
61,2017,11,0,1,1
62,2017,1,1,1,2
62,2017,2,0,1,1
62,2017,4,0,1,1
62,2017,6,1,2,3
62,2017,8,0,3,3
62,2017,9,5,1,6
62,2017,10,2,0,2
62,2017,11,1,0,1
62,2017,12,1,2,3
63,2017,3,0,1,1
63,2017,4,1,0,1
63,2017,7,0,1,1
63,2017,9,1,1,2
64,2017,1,1,0,1
64,2017,4,1,2,3
64,2017,5,1,0,1
64,2017,6,2,0,2
64,2017,7,1,1,2
64,2017,8,1,0,1
64,2017,9,2,2,4
64,2017,10,3,0,3
64,2017,12,1,0,1
65,2017,1,0,1,1
65,2017,2,1,1,2
65,2017,3,2,0,2
65,2017,4,2,0,2
65,2017,5,3,1,4
65,2017,8,1,0,1
65,2017,10,2,0,2
65,2017,12,1,1,2
66,2017,1,3,9,12
66,2017,2,5,2,7
66,2017,3,6,4,10
66,2017,4,4,1,5
66,2017,5,4,3,7
66,2017,6,2,2,4
66,2017,7,7,3,10
66,2017,8,6,2,8
66,2017,9,6,3,9
66,2017,10,10,2,12
66,2017,11,10,1,11
66,2017,12,9,2,11
67,2017,2,0,2,2
67,2017,3,2,0,2
67,2017,9,0,1,1
67,2017,10,1,0,1
68,2017,1,2,0,2
68,2017,3,3,0,3
68,2017,4,0,1,1
68,2017,6,0,1,1
68,2017,7,0,1,1
68,2017,8,1,1,2
68,2017,9,1,0,1
68,2017,10,1,1,2
69,2017,1,4,3,7
69,2017,2,3,0,3
69,2017,3,4,5,9
69,2017,4,2,1,3
69,2017,5,3,2,5
69,2017,6,3,4,7
69,2017,7,1,4,5
69,2017,8,0,7,7
69,2017,9,9,4,13
69,2017,10,5,2,7
69,2017,11,5,3,8
69,2017,12,5,3,8
70,2017,1,9,12,21
70,2017,2,8,8,16
70,2017,3,5,9,14
70,2017,4,8,7,15
70,2017,5,11,12,23
70,2017,6,10,13,23
70,2017,7,8,9,17
70,2017,8,9,13,22
70,2017,9,11,13,24
70,2017,10,6,12,18
70,2017,11,16,12,28
70,2017,12,15,13,28
71,2017,1,15,21,36
71,2017,2,14,18,32
71,2017,3,19,21,40
71,2017,4,11,10,21
71,2017,5,14,14,28
71,2017,6,21,14,35
71,2017,7,19,16,35
71,2017,8,19,17,36
71,2017,9,15,15,30
71,2017,10,20,24,44
71,2017,11,15,14,29
71,2017,12,13,22,35
72,2017,1,12,11,23
72,2017,2,13,5,18
72,2017,3,8,13,21
72,2017,4,3,7,10
72,2017,5,8,9,17
72,2017,6,5,7,12
72,2017,7,7,8,15
72,2017,8,13,14,27
72,2017,9,8,13,21
72,2017,10,11,13,24
72,2017,11,8,11,19
72,2017,12,7,13,20
