municipio,año,mes,hombres,mujeres,total
27,2010,11,5,6,11
27,2010,12,10,12,22
28,2010,1,5,2,7
28,2010,3,0,1,1
28,2010,4,0,1,1
28,2010,6,0,1,1
28,2010,7,0,1,1
28,2010,9,0,1,1
28,2010,10,0,1,1
28,2010,11,1,1,2
28,2010,12,1,0,1
29,2010,1,116,123,239
29,2010,2,85,113,198
29,2010,3,108,99,207
29,2010,4,81,98,179
29,2010,5,89,92,181
29,2010,6,109,83,192
29,2010,7,137,123,260
29,2010,8,138,140,278
29,2010,9,160,160,320
29,2010,10,121,135,256
29,2010,11,117,126,243
29,2010,12,153,140,293
30,2010,1,672,630,1302
30,2010,2,614,520,1134
30,2010,3,650,543,1193
30,2010,4,486,464,950
30,2010,5,545,508,1053
30,2010,6,603,530,1133
30,2010,7,670,663,1333
30,2010,8,779,713,1492
30,2010,9,791,740,1531
30,2010,10,796,755,1551
30,2010,11,707,712,1419
30,2010,12,766,691,1457
31,2010,1,2,1,3
31,2010,2,1,0,1
31,2010,3,1,0,1
31,2010,5,1,0,1
31,2010,6,2,1,3
31,2010,7,1,1,2
31,2010,8,0,3,3
31,2010,9,1,2,3
31,2010,10,1,1,2
31,2010,11,2,1,3
31,2010,12,2,0,2
32,2010,1,0,1,1
32,2010,2,0,1,1
32,2010,6,1,1,2
32,2010,7,0,1,1
32,2010,10,2,0,2
32,2010,12,0,1,1
33,2010,1,54,66,120
33,2010,2,56,52,108
33,2010,3,43,57,100
33,2010,4,48,29,77
33,2010,5,45,41,86
33,2010,6,48,32,80
33,2010,7,51,52,103
33,2010,8,66,66,132
33,2010,9,61,74,135
33,2010,10,62,68,130
33,2010,11,81,63,144
33,2010,12,64,71,135
34,2010,1,0,1,1
34,2010,2,0,1,1
34,2010,5,1,1,2
34,2010,7,0,1,1
34,2010,10,0,1,1
34,2010,11,1,0,1
35,2010,1,11,12,23
35,2010,2,11,15,26
35,2010,3,8,11,19
35,2010,4,12,10,22
35,2010,5,7,8,15
35,2010,6,13,22,35
35,2010,7,19,22,41
35,2010,8,11,17,28
35,2010,9,17,15,32
35,2010,10,7,12,19
35,2010,11,16,12,28
35,2010,12,19,22,41
36,2010,1,35,28,63
36,2010,2,28,26,54
36,2010,3,23,22,45
36,2010,4,20,21,41
36,2010,5,23,27,50
36,2010,6,28,24,52
36,2010,7,34,29,63
36,2010,8,26,24,50
36,2010,9,32,28,60
36,2010,10,29,26,55
36,2010,11,26,28,54
36,2010,12,33,26,59
37,2010,1,0,2,2
37,2010,3,0,1,1
37,2010,4,1,1,2
37,2010,6,1,0,1
37,2010,7,2,1,3
37,2010,8,2,1,3
37,2010,9,2,0,2
37,2010,10,1,3,4
37,2010,12,0,1,1
38,2010,1,2,1,3
38,2010,2,0,1,1
38,2010,3,8,2,10
38,2010,4,5,3,8
38,2010,5,2,1,3
38,2010,6,4,5,9
38,2010,7,2,8,10
38,2010,8,2,3,5
38,2010,9,7,2,9
38,2010,10,6,1,7
38,2010,11,2,5,7
38,2010,12,0,7,7
39,2010,1,2,6,8
39,2010,2,3,6,9
39,2010,3,3,5,8
39,2010,4,2,7,9
39,2010,5,5,2,7
39,2010,6,3,5,8
39,2010,7,4,5,9
39,2010,8,3,4,7
39,2010,9,7,6,13
39,2010,10,4,2,6
39,2010,11,3,6,9
39,2010,12,9,8,17
40,2010,1,3,2,5
40,2010,2,1,1,2
40,2010,3,2,0,2
40,2010,4,0,2,2
40,2010,6,2,1,3
40,2010,7,0,1,1
40,2010,8,5,4,9
40,2010,9,3,1,4
40,2010,10,0,2,2
40,2010,11,2,1,3
40,2010,12,1,2,3
41,2010,1,9,9,18
41,2010,2,10,15,25
41,2010,3,12,9,21
41,2010,4,12,11,23
41,2010,5,11,15,26
41,2010,6,6,8,14
41,2010,7,12,13,25
41,2010,8,8,14,22
41,2010,9,7,14,21
41,2010,10,16,11,27
41,2010,11,8,9,17
41,2010,12,9,15,24
42,2010,1,104,106,210
42,2010,2,111,103,214
42,2010,3,105,120,225
42,2010,4,81,77,158
42,2010,5,89,95,184
42,2010,6,89,111,200
42,2010,7,128,126,254
42,2010,8,147,152,299
42,2010,9,179,145,324
42,2010,10,135,162,297
42,2010,11,140,137,277
42,2010,12,155,132,287
43,2010,1,195,179,374
43,2010,2,151,158,309
43,2010,3,191,178,369
43,2010,4,162,162,324
43,2010,5,198,166,364
43,2010,6,183,162,345
43,2010,7,199,181,380
43,2010,8,191,190,381
43,2010,9,201,198,399
43,2010,10,211,196,407
43,2010,11,186,179,365
43,2010,12,189,186,375
44,2010,3,2,0,2
44,2010,6,1,0,1
44,2010,7,1,0,1
44,2010,9,1,0,1
45,2010,1,2,2,4
45,2010,2,1,0,1
45,2010,3,5,1,6
45,2010,4,1,2,3
45,2010,5,2,2,4
45,2010,6,2,1,3
45,2010,7,1,4,5
45,2010,8,2,6,8
45,2010,9,4,1,5
45,2010,10,2,0,2
45,2010,11,3,2,5
45,2010,12,2,2,4
46,2010,1,1,1,2
46,2010,4,0,1,1
46,2010,8,0,2,2
46,2010,9,2,0,2
46,2010,10,0,1,1
46,2010,11,1,0,1
46,2010,12,2,0,2
47,2010,1,10,11,21
47,2010,2,4,9,13
47,2010,3,12,6,18
47,2010,4,8,12,20
47,2010,5,3,4,7
47,2010,6,9,6,15
47,2010,7,14,7,21
47,2010,8,9,16,25
47,2010,9,9,19,28
47,2010,10,7,7,14
47,2010,11,13,9,22
47,2010,12,4,16,20
48,2010,1,33,46,79
48,2010,2,36,38,74
48,2010,3,63,48,111
48,2010,4,47,26,73
48,2010,5,46,26,72
48,2010,6,43,52,95
48,2010,7,67,60,127
48,2010,8,60,65,125
48,2010,9,51,59,110
48,2010,10,59,48,107
48,2010,11,51,35,86
48,2010,12,49,48,97
49,2010,1,1,3,4
49,2010,2,2,0,2
49,2010,3,2,2,4
49,2010,4,1,1,2
49,2010,5,1,1,2
49,2010,6,1,3,4
49,2010,7,2,4,6
49,2010,8,5,5,10
49,2010,9,4,4,8
49,2010,10,5,2,7
49,2010,11,0,2,2
49,2010,12,1,3,4
50,2010,1,1,0,1
50,2010,3,2,3,5
50,2010,5,1,2,3
50,2010,6,1,0,1
50,2010,7,0,1,1
50,2010,9,2,2,4
50,2010,10,2,0,2
50,2010,12,2,1,3
51,2010,1,3,4,7
51,2010,2,6,2,8
51,2010,3,5,5,10
51,2010,4,2,2,4
51,2010,5,4,1,5
51,2010,6,0,2,2
51,2010,7,2,5,7
51,2010,8,4,2,6
51,2010,9,6,3,9
51,2010,10,5,6,11
51,2010,11,5,6,11
51,2010,12,2,7,9
52,2010,1,1,4,5
52,2010,2,4,1,5
52,2010,3,3,2,5
52,2010,4,2,3,5
52,2010,5,1,0,1
52,2010,6,2,2,4
52,2010,7,0,2,2
52,2010,8,5,7,12
52,2010,9,7,6,13
52,2010,10,5,6,11
52,2010,11,3,3,6
52,2010,12,5,3,8
53,2010,6,0,1,1
53,2010,7,1,1,2
53,2010,8,2,1,3
53,2010,9,0,1,1
53,2010,10,1,0,1
53,2010,11,1,0,1
54,2010,1,0,1,1
54,2010,2,1,1,2
54,2010,6,0,2,2
54,2010,8,0,1,1
54,2010,9,0,1,1
54,2010,10,1,3,4
54,2010,12,3,1,4
55,2010,1,155,128,283
55,2010,2,131,117,248
55,2010,3,150,137,287
55,2010,4,108,128,236
55,2010,5,132,121,253
55,2010,6,134,123,257
55,2010,7,156,145,301
55,2010,8,184,179,363
55,2010,9,185,202,387
55,2010,10,151,192,343
55,2010,11,197,170,367
55,2010,12,178,174,352
56,2010,1,12,18,30
56,2010,2,9,6,15
56,2010,3,14,8,22
56,2010,4,7,6,13
56,2010,5,4,8,12
56,2010,6,5,6,11
56,2010,7,6,6,12
56,2010,8,14,7,21
56,2010,9,12,6,18
56,2010,10,8,10,18
56,2010,11,10,8,18
56,2010,12,6,11,17
57,2010,1,3,1,4
57,2010,2,1,0,1
57,2010,3,2,0,2
57,2010,4,0,1,1
57,2010,6,2,0,2
57,2010,7,1,0,1
57,2010,9,2,0,2
57,2010,10,0,2,2
57,2010,11,1,1,2
57,2010,12,1,0,1
58,2010,1,14,8,22
58,2010,2,7,16,23
58,2010,3,17,15,32
58,2010,4,10,6,16
58,2010,5,9,13,22
58,2010,6,13,12,25
58,2010,7,12,17,29
58,2010,8,14,15,29
58,2010,9,23,10,33
58,2010,10,23,18,41
58,2010,11,12,10,22
58,2010,12,13,16,29
59,2010,1,3,3,6
59,2010,2,2,1,3
59,2010,3,1,0,1
59,2010,4,1,3,4
59,2010,5,1,5,6
59,2010,6,0,2,2
59,2010,7,7,3,10
59,2010,8,6,7,13
59,2010,9,3,6,9
59,2010,10,0,1,1
59,2010,11,3,4,7
59,2010,12,0,3,3
60,2010,1,2,3,5
60,2010,2,1,0,1
60,2010,3,0,2,2
60,2010,4,1,1,2
60,2010,5,3,1,4
60,2010,6,2,2,4
60,2010,7,3,3,6
60,2010,8,2,0,2
60,2010,9,2,1,3
60,2010,10,1,2,3
60,2010,11,1,3,4
60,2010,12,1,4,5
61,2010,4,1,0,1
61,2010,10,0,1,1
61,2010,12,0,1,1
62,2010,1,3,1,4
62,2010,2,0,1,1
62,2010,3,4,0,4
62,2010,4,2,0,2
62,2010,5,0,1,1
62,2010,6,1,1,2
62,2010,7,1,1,2
62,2010,8,2,2,4
62,2010,9,1,1,2
62,2010,10,0,2,2
62,2010,11,0,1,1
63,2010,2,1,1,2
63,2010,4,1,1,2
63,2010,6,1,2,3
63,2010,7,1,1,2
63,2010,10,1,1,2
63,2010,11,2,0,2
63,2010,12,3,0,3
64,2010,1,0,2,2
64,2010,2,0,1,1
64,2010,4,1,0,1
64,2010,5,1,2,3
64,2010,6,0,1,1
64,2010,8,1,0,1
64,2010,9,0,2,2
64,2010,10,4,2,6
64,2010,11,0,1,1
64,2010,12,0,3,3
65,2010,1,0,2,2
65,2010,2,1,0,1
65,2010,6,2,0,2
65,2010,8,1,0,1
65,2010,10,0,1,1
65,2010,11,1,1,2
65,2010,12,2,1,3
66,2010,1,5,8,13
66,2010,2,6,6,12
66,2010,3,11,6,17
66,2010,4,3,3,6
66,2010,5,5,7,12
66,2010,6,3,7,10
66,2010,7,11,3,14
66,2010,8,2,9,11
66,2010,9,11,11,22
66,2010,10,10,9,19
66,2010,11,7,6,13
66,2010,12,8,3,11
67,2010,1,7,2,9
67,2010,2,1,1,2
67,2010,3,1,1,2
67,2010,4,0,1,1
67,2010,5,2,4,6
67,2010,6,1,0,1
67,2010,7,0,1,1
67,2010,8,0,1,1
67,2010,9,4,3,7
67,2010,10,0,2,2
67,2010,11,2,2,4
67,2010,12,3,0,3
68,2010,1,2,0,2
68,2010,2,2,1,3
68,2010,4,1,2,3
68,2010,5,0,1,1
68,2010,6,1,1,2
68,2010,9,0,2,2
68,2010,11,1,1,2
69,2010,1,9,9,18
69,2010,2,4,11,15
69,2010,3,6,2,8
69,2010,4,3,6,9
69,2010,5,4,1,5
69,2010,6,1,5,6
69,2010,7,4,6,10
69,2010,8,4,5,9
69,2010,9,5,3,8
69,2010,10,12,7,19
69,2010,11,1,6,7
69,2010,12,1,5,6
70,2010,1,10,6,16
70,2010,2,9,7,16
70,2010,3,12,18,30
70,2010,4,14,15,29
70,2010,5,10,14,24
70,2010,6,17,14,31
70,2010,7,19,19,38
70,2010,8,16,17,33
70,2010,9,17,14,31
70,2010,10,12,14,26
70,2010,11,13,17,30
70,2010,12,16,13,29
71,2010,1,18,23,41
71,2010,2,18,19,37
71,2010,3,19,15,34
71,2010,4,13,16,29
71,2010,5,14,21,35
71,2010,6,20,15,35
71,2010,7,17,17,34
71,2010,8,16,28,44
71,2010,9,19,32,51
71,2010,10,17,18,35
71,2010,11,22,24,46
71,2010,12,29,20,49
72,2010,1,16,12,28
72,2010,2,5,8,13
72,2010,3,16,8,24
72,2010,4,12,8,20
72,2010,5,2,6,8
72,2010,6,11,7,18
72,2010,7,12,7,19
72,2010,8,11,16,27
72,2010,9,17,13,30
72,2010,10,10,8,18
72,2010,11,11,12,23
72,2010,12,17,13,30
