municipio,año,mes,hombres,mujeres,total
9,2013,1,0,1,1
9,2013,3,1,2,3
9,2013,4,1,0,1
9,2013,6,0,1,1
9,2013,7,1,1,2
9,2013,11,1,0,1
10,2013,1,1,0,1
10,2013,2,2,1,3
10,2013,4,2,2,4
10,2013,5,0,2,2
10,2013,6,1,2,3
10,2013,7,2,1,3
10,2013,9,2,0,2
10,2013,11,2,1,3
10,2013,12,1,0,1
11,2013,1,1,1,2
11,2013,2,0,1,1
11,2013,3,2,2,4
11,2013,4,2,3,5
11,2013,5,1,1,2
11,2013,6,2,0,2
11,2013,7,1,1,2
11,2013,8,0,1,1
11,2013,9,3,0,3
11,2013,10,3,0,3
11,2013,11,0,1,1
11,2013,12,4,1,5
12,2013,1,15,25,40
12,2013,2,19,12,31
12,2013,3,13,17,30
12,2013,4,6,11,17
12,2013,5,8,13,21
12,2013,6,18,13,31
12,2013,7,11,9,20
12,2013,8,16,21,37
12,2013,9,20,13,33
12,2013,10,26,24,50
12,2013,11,12,15,27
12,2013,12,23,16,39
13,2013,2,2,0,2
13,2013,3,1,1,2
13,2013,4,0,2,2
13,2013,5,1,0,1
13,2013,6,0,2,2
13,2013,7,3,0,3
13,2013,8,4,1,5
13,2013,9,1,1,2
13,2013,10,1,3,4
13,2013,11,0,3,3
13,2013,12,0,1,1
14,2013,1,2,5,7
14,2013,3,2,1,3
14,2013,4,0,2,2
14,2013,5,0,2,2
14,2013,6,4,1,5
14,2013,7,0,2,2
14,2013,8,2,4,6
14,2013,9,6,2,8
14,2013,10,3,1,4
14,2013,11,0,1,1
14,2013,12,0,2,2
15,2013,1,1,3,4
15,2013,2,0,1,1
15,2013,3,2,1,3
15,2013,4,1,0,1
15,2013,5,3,1,4
15,2013,6,2,0,2
15,2013,8,2,1,3
15,2013,9,2,1,3
15,2013,10,1,1,2
15,2013,11,0,2,2
15,2013,12,1,1,2
16,2013,1,3,5,8
16,2013,2,4,3,7
16,2013,3,6,4,10
16,2013,4,1,4,5
16,2013,5,5,4,9
16,2013,6,4,1,5
16,2013,7,3,5,8
16,2013,8,4,1,5
16,2013,9,6,5,11
16,2013,10,6,4,10
16,2013,11,2,5,7
16,2013,12,3,2,5
17,2013,1,63,77,140
17,2013,2,64,41,105
17,2013,3,74,64,138
17,2013,4,50,31,81
17,2013,5,58,63,121
17,2013,6,70,69,139
17,2013,7,78,67,145
17,2013,8,78,74,152
17,2013,9,78,77,155
17,2013,10,67,85,152
17,2013,11,68,72,140
17,2013,12,66,55,121
18,2013,1,340,320,660
18,2013,2,229,292,521
18,2013,3,301,285,586
18,2013,4,251,257,508
18,2013,5,257,229,486
18,2013,6,238,251,489
18,2013,7,307,313,620
18,2013,8,364,336,700
18,2013,9,361,337,698
18,2013,10,343,366,709
18,2013,11,340,351,691
18,2013,12,348,298,646
19,2013,1,41,32,73
19,2013,2,23,28,51
19,2013,3,28,29,57
19,2013,4,28,21,49
19,2013,5,19,25,44
19,2013,6,25,34,59
19,2013,7,30,33,63
19,2013,8,26,27,53
19,2013,9,38,44,82
19,2013,10,33,30,63
19,2013,11,32,39,71
19,2013,12,24,26,50
20,2013,1,4,3,7
20,2013,2,11,5,16
20,2013,3,1,5,6
20,2013,4,3,2,5
20,2013,5,0,1,1
20,2013,6,1,8,9
20,2013,7,5,0,5
20,2013,8,2,1,3
20,2013,9,0,5,5
20,2013,10,3,4,7
20,2013,11,7,1,8
20,2013,12,2,4,6
21,2013,1,3,4,7
21,2013,2,2,2,4
21,2013,4,1,1,2
21,2013,5,1,0,1
21,2013,6,1,1,2
21,2013,7,3,0,3
21,2013,8,3,0,3
21,2013,9,2,0,2
21,2013,10,0,2,2
21,2013,11,1,2,3
21,2013,12,1,2,3
22,2013,2,1,0,1
22,2013,4,0,1,1
22,2013,6,1,1,2
22,2013,7,2,1,3
22,2013,9,2,1,3
22,2013,10,1,1,2
22,2013,12,1,0,1
23,2013,1,3,1,4
23,2013,2,4,3,7
23,2013,3,4,2,6
23,2013,4,1,3,4
23,2013,5,6,7,13
23,2013,6,4,2,6
23,2013,7,10,0,10
23,2013,8,5,2,7
23,2013,9,6,5,11
23,2013,10,4,1,5
23,2013,11,3,4,7
23,2013,12,4,4,8
24,2013,1,1,1,2
24,2013,2,1,1,2
24,2013,3,1,0,1
24,2013,4,0,1,1
24,2013,5,1,0,1
24,2013,6,2,0,2
24,2013,7,0,1,1
24,2013,10,1,0,1
24,2013,12,1,1,2
25,2013,1,36,36,72
25,2013,2,32,39,71
25,2013,3,30,36,66
25,2013,4,35,24,59
25,2013,5,23,26,49
25,2013,6,29,33,62
25,2013,7,40,41,81
25,2013,8,50,36,86
25,2013,9,37,47,84
25,2013,10,35,50,85
25,2013,11,38,34,72
25,2013,12,33,37,70
26,2013,1,45,53,98
26,2013,2,46,35,81
26,2013,3,39,35,74
26,2013,4,34,45,79
26,2013,5,33,27,60
26,2013,6,22,33,55
26,2013,7,43,49,92
26,2013,8,41,47,88
26,2013,9,57,48,105
26,2013,10,51,47,98
26,2013,11,21,35,56
26,2013,12,44,42,86
27,2013,1,11,11,22
27,2013,2,11,13,24
27,2013,3,17,3,20
27,2013,4,5,12,17
27,2013,5,7,8,15
27,2013,6,6,15,21
27,2013,7,10,6,16
27,2013,8,8,5,13
27,2013,9,9,6,15
27,2013,10,11,11,22
27,2013,11,5,8,13
27,2013,12,11,11,22
28,2013,1,1,1,2
28,2013,2,0,1,1
28,2013,3,2,0,2
28,2013,4,1,1,2
28,2013,7,1,2,3
28,2013,8,1,1,2
28,2013,9,0,2,2
29,2013,1,155,130,285
29,2013,2,133,112,245
29,2013,3,121,100,221
29,2013,4,106,80,186
29,2013,5,99,104,203
29,2013,6,104,88,192
29,2013,7,123,129,252
29,2013,8,146,123,269
29,2013,9,165,143,308
29,2013,10,133,151,284
29,2013,11,148,141,289
29,2013,12,119,135,254
30,2013,1,684,631,1315
30,2013,2,602,550,1152
30,2013,3,583,627,1210
30,2013,4,550,537,1087
30,2013,5,558,525,1083
30,2013,6,599,556,1155
30,2013,7,720,614,1334
30,2013,8,789,745,1534
30,2013,9,767,777,1544
30,2013,10,806,756,1562
30,2013,11,698,682,1380
30,2013,12,693,674,1367
31,2013,2,0,1,1
31,2013,5,1,0,1
31,2013,7,3,1,4
31,2013,9,1,2,3
31,2013,10,1,0,1
31,2013,11,1,0,1
31,2013,12,1,0,1
32,2013,3,0,1,1
32,2013,7,1,0,1
32,2013,8,0,1,1
32,2013,9,0,1,1
32,2013,10,1,0,1
32,2013,11,0,1,1
32,2013,12,0,1,1
33,2013,1,61,56,117
33,2013,2,48,40,88
33,2013,3,48,53,101
33,2013,4,42,45,87
33,2013,5,37,25,62
33,2013,6,41,40,81
33,2013,7,51,49,100
33,2013,8,66,64,130
33,2013,9,64,61,125
33,2013,10,64,63,127
33,2013,11,54,57,111
33,2013,12,57,55,112
34,2013,1,0,2,2
34,2013,2,1,0,1
34,2013,3,1,2,3
34,2013,4,1,0,1
34,2013,6,0,1,1
34,2013,8,1,0,1
34,2013,9,1,0,1
34,2013,10,1,1,2
34,2013,12,0,1,1
35,2013,1,8,10,18
35,2013,2,8,9,17
35,2013,3,6,10,16
35,2013,4,13,11,24
35,2013,5,8,16,24
35,2013,6,12,12,24
35,2013,7,21,15,36
35,2013,8,8,11,19
35,2013,9,13,15,28
35,2013,10,7,15,22
35,2013,11,4,12,16
35,2013,12,13,11,24
36,2013,1,23,28,51
36,2013,2,32,25,57
36,2013,3,18,27,45
36,2013,4,37,26,63
36,2013,5,29,33,62
36,2013,6,27,25,52
36,2013,7,29,30,59
36,2013,8,34,23,57
36,2013,9,18,29,47
36,2013,10,34,36,70
36,2013,11,25,19,44
36,2013,12,29,29,58
37,2013,1,1,1,2
37,2013,2,2,0,2
37,2013,3,0,1,1
37,2013,4,1,0,1
37,2013,5,1,0,1
37,2013,6,1,0,1
37,2013,7,2,0,2
37,2013,8,1,0,1
37,2013,10,0,2,2
37,2013,12,0,1,1
38,2013,1,5,0,5
38,2013,2,2,6,8
38,2013,3,3,5,8
38,2013,4,5,3,8
38,2013,5,1,8,9
38,2013,6,3,4,7
38,2013,7,5,3,8
38,2013,8,5,6,11
38,2013,9,5,4,9
38,2013,10,2,2,4
38,2013,11,2,6,8
38,2013,12,1,7,8
39,2013,1,3,9,12
39,2013,2,4,3,7
39,2013,3,1,5,6
39,2013,4,4,4,8
39,2013,5,3,2,5
39,2013,6,4,5,9
39,2013,7,7,9,16
39,2013,8,8,3,11
39,2013,9,2,8,10
39,2013,10,7,1,8
39,2013,11,4,7,11
39,2013,12,3,7,10
40,2013,1,3,3,6
40,2013,2,0,2,2
40,2013,3,0,1,1
40,2013,4,5,0,5
40,2013,5,1,2,3
40,2013,6,1,2,3
40,2013,7,0,2,2
40,2013,8,1,2,3
40,2013,9,1,3,4
40,2013,10,2,2,4
40,2013,11,3,1,4
40,2013,12,2,1,3
41,2013,1,16,8,24
41,2013,2,9,8,17
41,2013,3,10,17,27
41,2013,4,15,7,22
41,2013,5,10,10,20
41,2013,6,9,9,18
41,2013,7,10,13,23
41,2013,8,13,13,26
41,2013,9,13,9,22
41,2013,10,12,7,19
41,2013,11,5,13,18
41,2013,12,19,22,41
42,2013,1,105,151,256
42,2013,2,96,87,183
42,2013,3,113,79,192
42,2013,4,109,88,197
42,2013,5,95,87,182
42,2013,6,103,84,187
42,2013,7,111,120,231
42,2013,8,148,150,298
42,2013,9,165,157,322
42,2013,10,134,146,280
42,2013,11,136,113,249
42,2013,12,139,110,249
43,2013,1,177,145,322
43,2013,2,129,133,262
43,2013,3,168,170,338
43,2013,4,163,153,316
43,2013,5,166,172,338
43,2013,6,156,155,311
43,2013,7,197,154,351
43,2013,8,198,203,401
43,2013,9,184,175,359
43,2013,10,200,173,373
43,2013,11,190,170,360
43,2013,12,166,176,342
44,2013,1,0,1,1
44,2013,2,1,0,1
44,2013,9,1,0,1
44,2013,11,1,2,3
44,2013,12,0,1,1
45,2013,1,1,0,1
45,2013,2,1,2,3
45,2013,3,0,1,1
45,2013,5,0,2,2
45,2013,6,2,1,3
45,2013,7,0,1,1
45,2013,8,4,2,6
45,2013,9,2,2,4
45,2013,10,1,2,3
45,2013,11,2,2,4
45,2013,12,1,3,4
46,2013,2,1,0,1
46,2013,3,1,2,3
46,2013,6,2,2,4
46,2013,7,1,0,1
46,2013,9,0,1,1
46,2013,10,1,1,2
46,2013,11,2,0,2
46,2013,12,0,2,2
47,2013,1,13,12,25
47,2013,2,8,10,18
47,2013,3,9,15,24
47,2013,4,7,6,13
47,2013,5,8,11,19
47,2013,6,11,9,20
47,2013,7,12,10,22
47,2013,8,10,12,22
47,2013,9,6,14,20
47,2013,10,8,9,17
47,2013,11,13,14,27
47,2013,12,12,9,21
48,2013,1,43,38,81
48,2013,2,50,36,86
48,2013,3,42,49,91
48,2013,4,37,36,73
48,2013,5,32,27,59
48,2013,6,39,33,72
48,2013,7,61,50,111
48,2013,8,60,48,108
48,2013,9,55,50,105
48,2013,10,53,49,102
48,2013,11,52,54,106
48,2013,12,52,56,108
49,2013,1,4,4,8
49,2013,2,5,0,5
49,2013,3,1,2,3
49,2013,4,3,3,6
49,2013,5,2,0,2
49,2013,6,1,4,5
49,2013,7,4,7,11
49,2013,8,1,2,3
49,2013,9,0,1,1
49,2013,10,2,2,4
49,2013,11,2,2,4
49,2013,12,5,2,7
50,2013,1,2,2,4
50,2013,2,1,1,2
50,2013,3,1,2,3
50,2013,4,1,2,3
50,2013,5,2,0,2
50,2013,6,1,1,2
50,2013,7,4,1,5
50,2013,8,3,0,3
50,2013,9,0,2,2
50,2013,10,0,2,2
50,2013,11,2,0,2
50,2013,12,0,2,2
51,2013,1,6,4,10
51,2013,2,2,3,5
51,2013,3,4,7,11
51,2013,4,4,4,8
51,2013,5,6,0,6
51,2013,6,6,2,8
51,2013,7,3,4,7
51,2013,8,7,7,14
51,2013,9,5,4,9
51,2013,10,0,1,1
51,2013,11,3,1,4
51,2013,12,2,6,8
52,2013,1,4,6,10
52,2013,2,4,6,10
52,2013,3,2,1,3
52,2013,4,2,2,4
52,2013,5,2,1,3
52,2013,6,3,3,6
52,2013,7,2,0,2
52,2013,8,6,0,6
52,2013,9,7,2,9
52,2013,10,6,3,9
52,2013,11,3,4,7
52,2013,12,5,2,7
53,2013,2,0,1,1
53,2013,3,0,2,2
53,2013,5,0,1,1
53,2013,6,2,0,2
53,2013,9,1,0,1
53,2013,10,0,1,1
53,2013,12,0,1,1
54,2013,2,0,1,1
54,2013,5,0,1,1
54,2013,6,1,1,2
54,2013,7,2,3,5
54,2013,8,1,0,1
54,2013,9,2,1,3
54,2013,10,3,1,4
54,2013,12,0,2,2
55,2013,1,145,130,275
55,2013,2,111,128,239
55,2013,3,134,139,273
55,2013,4,137,121,258
55,2013,5,136,116,252
55,2013,6,129,101,230
55,2013,7,154,147,301
55,2013,8,166,186,352
55,2013,9,181,206,387
55,2013,10,184,194,378
55,2013,11,187,165,352
55,2013,12,183,189,372
56,2013,1,9,3,12
56,2013,2,8,9,17
56,2013,3,14,7,21
56,2013,4,9,5,14
56,2013,5,4,12,16
56,2013,6,10,1,11
56,2013,7,10,11,21
56,2013,8,9,9,18
56,2013,9,7,8,15
56,2013,10,14,5,19
56,2013,11,12,5,17
56,2013,12,11,7,18
57,2013,5,1,0,1
57,2013,7,0,2,2
57,2013,8,1,0,1
57,2013,9,1,0,1
58,2013,1,9,15,24
58,2013,2,15,9,24
58,2013,3,10,15,25
58,2013,4,10,12,22
58,2013,5,8,9,17
58,2013,6,10,14,24
58,2013,7,9,18,27
58,2013,8,24,11,35
58,2013,9,28,14,42
58,2013,10,8,15,23
58,2013,11,21,14,35
58,2013,12,16,14,30
59,2013,1,1,0,1
59,2013,2,1,1,2
59,2013,3,3,1,4
59,2013,4,3,3,6
59,2013,5,1,3,4
59,2013,6,2,2,4
59,2013,7,1,0,1
59,2013,8,2,3,5
59,2013,9,0,3,3
59,2013,10,0,3,3
59,2013,11,0,1,1
59,2013,12,0,2,2
60,2013,1,0,1,1
60,2013,3,2,1,3
60,2013,4,1,1,2
60,2013,5,0,1,1
60,2013,6,1,1,2
60,2013,7,1,0,1
60,2013,8,1,1,2
60,2013,9,2,1,3
60,2013,10,2,0,2
60,2013,11,0,2,2
60,2013,12,0,1,1
61,2013,1,1,0,1
61,2013,2,1,0,1
61,2013,3,1,0,1
61,2013,4,0,1,1
61,2013,7,1,0,1
61,2013,9,0,2,2
61,2013,11,0,1,1
61,2013,12,1,0,1
62,2013,1,2,2,4
62,2013,2,0,1,1
62,2013,4,0,1,1
62,2013,6,1,0,1
62,2013,7,1,1,2
62,2013,8,1,0,1
62,2013,9,2,1,3
62,2013,10,1,1,2
62,2013,12,3,0,3
63,2013,1,1,1,2
63,2013,2,0,1,1
63,2013,3,0,1,1
63,2013,4,1,0,1
63,2013,5,0,2,2
63,2013,6,1,0,1
63,2013,8,0,1,1
63,2013,9,1,0,1
63,2013,10,1,1,2
63,2013,11,0,1,1
63,2013,12,0,2,2
64,2013,1,1,0,1
64,2013,2,1,0,1
64,2013,3,1,1,2
64,2013,4,2,0,2
64,2013,5,2,0,2
64,2013,6,2,1,3
64,2013,7,2,0,2
64,2013,8,1,2,3
64,2013,9,2,2,4
64,2013,10,0,2,2
64,2013,12,0,1,1
65,2013,1,0,1,1
65,2013,2,0,1,1
65,2013,4,0,1,1
65,2013,5,1,0,1
65,2013,8,1,1,2
65,2013,9,0,1,1
65,2013,10,1,0,1
65,2013,11,0,3,3
65,2013,12,1,1,2
66,2013,1,7,8,15
66,2013,2,2,4,6
66,2013,3,6,3,9
66,2013,4,3,5,8
66,2013,5,6,7,13
66,2013,6,4,3,7
66,2013,7,6,2,8
66,2013,8,8,10,18
66,2013,9,9,3,12
66,2013,10,13,6,19
66,2013,11,3,5,8
66,2013,12,2,5,7
67,2013,1,1,0,1
67,2013,2,1,0,1
67,2013,3,1,0,1
67,2013,4,1,1,2
67,2013,5,1,1,2
67,2013,6,2,1,3
67,2013,7,2,1,3
67,2013,8,1,1,2
67,2013,9,2,1,3
67,2013,10,1,2,3
68,2013,1,1,1,2
68,2013,2,0,1,1
68,2013,3,0,1,1
68,2013,5,1,0,1
68,2013,6,1,0,1
68,2013,7,3,1,4
68,2013,8,1,1,2
68,2013,9,0,2,2
68,2013,10,2,0,2
68,2013,11,3,0,3
68,2013,12,2,2,4
69,2013,1,4,5,9
69,2013,2,6,4,10
69,2013,3,5,5,10
69,2013,4,5,4,9
69,2013,5,2,1,3
69,2013,6,5,4,9
69,2013,7,8,3,11
69,2013,8,3,13,16
69,2013,9,2,6,8
69,2013,10,7,4,11
69,2013,11,2,4,6
69,2013,12,6,6,12
70,2013,1,8,16,24
70,2013,2,11,12,23
70,2013,3,13,12,25
70,2013,4,16,15,31
70,2013,5,15,11,26
70,2013,6,16,6,22
70,2013,7,15,16,31
70,2013,8,15,17,32
70,2013,9,10,12,22
70,2013,10,15,19,34
70,2013,11,17,12,29
70,2013,12,12,10,22
71,2013,1,22,26,48
71,2013,2,24,23,47
71,2013,3,16,19,35
71,2013,4,16,13,29
71,2013,5,19,15,34
71,2013,6,14,10,24
71,2013,7,24,16,40
71,2013,8,17,27,44
71,2013,9,25,32,57
71,2013,10,28,35,63
71,2013,11,26,28,54
71,2013,12,16,23,39
72,2013,1,14,9,23
72,2013,2,10,5,15
72,2013,3,13,13,26
72,2013,4,10,10,20
72,2013,5,8,7,15
72,2013,6,13,9,22
72,2013,7,7,8,15
72,2013,8,13,16,29
72,2013,9,20,12,32
72,2013,10,10,12,22
72,2013,11,8,13,21
72,2013,12,11,12,23
